election_date,state,county_name,jurisdiction,jurisdiction_type,precinct_id,precinct_name,polling_place_id,location_type,name,address,notes,source,source_date,source_notes
2012-11-06,WI,Adams,Adams | City Of Adams,county_municipality,4,City of Adams - Ward 4,,,ADAMS MUNICIPAL BUILDING,"101 N MAIN ST, ADAMS, WI  53910-9805",,ORR,2020-01-12,
2012-11-06,WI,Adams,Adams | City Of Wisconsin Dells,county_municipality,5,City of Wisconsin Dells - Ward 5,,,WISCONSIN DELLS MUNICIPAL BUILDING,"300 LA CROSSE ST, WISC DELLS WI 53965-1568",,ORR,2020-01-12,
2012-11-06,WI,Adams,Adams | City Of Wisconsin Dells,county_municipality,9,City Of Wisconsin Dells - Ward 9,,,WISCONSIN DELLS MUNICIPAL BUILDING,"300 LA CROSSE ST, WISC DELLS WI 53965-1568",,ORR,2020-01-12,
2012-11-06,WI,Ashland,Ashland | Town Of Agenda,county_municipality,1,Town of Agenda - Ward 1,,,AGENDA TOWN HALL,"13922 AGENDA RD, BUTTERNUT, WI  54514-8681",,ORR,2020-01-12,
2012-11-06,WI,Ashland,Ashland | Town Of Ashland,county_municipality,1,Town of Ashland - Ward 1,,,ASHLAND TOWN HALL,"39227 STATE HIGHWAY 13, HIGH BRIDGE, WI  54846-3308",,ORR,2020-01-12,
2012-11-06,WI,Ashland,Ashland | Town Of Chippewa,county_municipality,1,Town of Chippewa - Ward 1,,,CHIPPEWA TOWN HALL,"77504 WEST RD, BUTTERNUT, WI  54514-9154",,ORR,2020-01-12,
2012-11-06,WI,Ashland,Ashland | Town Of Gingles,county_municipality,1,Town of Gingles - Ward 1,,,GINGLES TOWN HALL,"49833 STATE HIGHWAY 112, ASHLAND WI 54806",,ORR,2020-01-12,
2012-11-06,WI,Ashland,Ashland | Town Of Gordon,county_municipality,1,Town of Gordon - Ward 1,,,GORDON TOWN HALL,"24357 GORDON LAKE RD, GLIDDEN, WI  54527-9155",,ORR,2020-01-12,
2012-11-06,WI,Ashland,Ashland | Town Of Gordon,county_municipality,2,Town Of Gordon - Ward 2,,,GORDON TOWN HALL,"24357 GORDON LAKE RD, GLIDDEN, WI  54527-9155",,ORR,2020-01-12,
2012-11-06,WI,Ashland,Ashland | Town Of Jacobs,county_municipality,1,Town of Jacobs - Ward 1,,,JACOBS TOWN HALL,"273 GRANT ST, GLIDDEN WI 54527",,ORR,2020-01-12,
2012-11-06,WI,Ashland,Ashland | Town Of La Pointe,county_municipality,1,Town of La Pointe - Ward 1,,,LA POINTE EMERGENCY SERVICES BUILDING,"320 BIG BAY RD, LAPOINTE WI 54850",,ORR,2020-01-12,
2012-11-06,WI,Ashland,Ashland | Town Of Marengo,county_municipality,1,Town of Marengo - Ward 1,,,MARENGO TOWN HALL,"63478 COUNTY HIGHWAY C, MARENGO WI 54855",,ORR,2020-01-12,
2012-11-06,WI,Ashland,Ashland | Town Of Marengo,county_municipality,2,Town Of Marengo - Ward 2,,,MARENGO TOWN HALL,"63478 COUNTY HIGHWAY C, MARENGO WI 54855",,ORR,2020-01-12,
2012-11-06,WI,Ashland,Ashland | Town Of Morse,county_municipality,1,Town of Morse - Ward 1,,,MORSE TOWN HALL,"402 2ND AVE, MELLEN, WI  54546-8904",,ORR,2020-01-12,
2012-11-06,WI,Ashland,Ashland | Town Of Morse,county_municipality,2,Town of Morse - Ward 2,,,MORSE TOWN HALL,"402 2ND AVE, MELLEN, WI  54546-8904",,ORR,2020-01-12,
2012-11-06,WI,Ashland,Ashland | Town Of Morse,county_municipality,3,Town Of Morse - Ward 3,,,MORSE TOWN HALL,"402 2ND AVE, MELLEN, WI  54546-8904",,ORR,2020-01-12,
2012-11-06,WI,Ashland,Ashland | Town Of Peeksville,county_municipality,1,Town of Peeksville - Ward 1,,,PEEKSVILLE TOWN HALL,"78746 PEEKSVILLE RD, BUTTERNUT WI 54514",,ORR,2020-01-12,
2012-11-06,WI,Ashland,Ashland | Town Of Peeksville,county_municipality,2,Town Of Peeksville - Ward 2,,,PEEKSVILLE TOWN HALL,"78746 PEEKSVILLE RD, BUTTERNUT WI 54514",,ORR,2020-01-12,
2012-11-06,WI,Ashland,Ashland | Town Of Sanborn,county_municipality,1,Town of Sanborn - Ward 1,,,SANBORN TOWN HALL,"69393 US HIGHWAY 2, ASHLAND WI 54806",,ORR,2020-01-12,
2012-11-06,WI,Ashland,Ashland | Town Of Sanborn,county_municipality,2,Town of Sanborn - Ward 2,,,SANBORN TOWN HALL,"69393 US HIGHWAY 2, ASHLAND WI 54806",,ORR,2020-01-12,
2012-11-06,WI,Ashland,Ashland | Town Of Shanagolden,county_municipality,1,Town of Shanagolden - Ward 1,,,SHANAGOLDEN TOWN HALL,"74268 MERTIG RD, GLIDDEN, WI  54527-9737",,ORR,2020-01-12,
2012-11-06,WI,Ashland,Ashland | Town Of White River,county_municipality,1,Town of White River - Ward 1,,,WHITE RIVER TOWN HALL,"61939 STATE HIGHWAY 112, ASHLAND, WI  54806",,ORR,2020-01-12,
2012-11-06,WI,Ashland,Ashland | Town Of White River,county_municipality,2,Town of White River - Ward 2,,,WHITE RIVER TOWN HALL,"61939 STATE HIGHWAY 112, ASHLAND, WI  54806",,ORR,2020-01-12,
2012-11-06,WI,Ashland,Ashland | Village Of Butternut,county_municipality,1,Village of Butternut - Ward 1,,,BUTTERNUT VILLAGE HALL,"301 W MICHIGAN ST, BUTTERNUT WI 54514-9782",,ORR,2020-01-12,
2012-11-06,WI,Ashland,Ashland | Village Of Butternut,county_municipality,2,Village of Butternut - Ward 2,,,BUTTERNUT VILLAGE HALL,"301 W MICHIGAN ST, BUTTERNUT WI 54514-9782",,ORR,2020-01-12,
2012-11-06,WI,Ashland,Ashland | City Of Ashland,county_municipality,1,City of Ashland - Ward 1,,,NAT'L GUARD ARMORY,"420 SANBORN AVE, ASHLAND WI 54806-2450",,ORR,2020-01-12,
2012-11-06,WI,Ashland,Ashland | City Of Ashland,county_municipality,2,City of Ashland - Ward 2,,,SENIOR COMMUNITY CENTER,"400 CHAPPLE AVE, ASHLAND WI 54806-1477",,ORR,2020-01-12,
2012-11-06,WI,Ashland,Ashland | City Of Ashland,county_municipality,3,City of Ashland - Ward 3,,,NAT'L GUARD ARMORY,"420 SANBORN AVE, ASHLAND WI 54806-2450",,ORR,2020-01-12,
2012-11-06,WI,Ashland,Ashland | City Of Ashland,county_municipality,4,City of Ashland - Ward 4,,,NAT'L GUARD ARMORY,"420 SANBORN AVE, ASHLAND WI 54806-2450",,ORR,2020-01-12,
2012-11-06,WI,Ashland,Ashland | City Of Ashland,county_municipality,5,City of Ashland - Ward 5,,,NAT'L GUARD ARMORY,"420 SANBORN AVE, ASHLAND WI 54806-2450",,ORR,2020-01-12,
2012-11-06,WI,Ashland,Ashland | City Of Ashland,county_municipality,6,City of Ashland - Ward 6,,,SENIOR COMMUNITY CENTER,"400 CHAPPLE AVE, ASHLAND WI 54806-1477",,ORR,2020-01-12,
2012-11-06,WI,Ashland,Ashland | City Of Ashland,county_municipality,7,City of Ashland - Ward 7,,,BRETTING COMMUNITY CENTER,"400 4TH AVE W, ASHLAND WI 54806-1565",,ORR,2020-01-12,
2012-11-06,WI,Ashland,Ashland | City Of Ashland,county_municipality,8,City of Ashland - Ward 8,,,BRETTING COMMUNITY CENTER,"400 4TH AVE W, ASHLAND WI 54806-1565",,ORR,2020-01-12,
2012-11-06,WI,Ashland,Ashland | City Of Ashland,county_municipality,9,City of Ashland - Ward 9,,,BRETTING COMMUNITY CENTER,"400 4TH AVE W, ASHLAND WI 54806-1565",,ORR,2020-01-12,
2012-11-06,WI,Ashland,Ashland | City Of Ashland,county_municipality,10,City of Ashland - Ward 10,,,BRETTING COMMUNITY CENTER,"400 4TH AVE W, ASHLAND WI 54806-1565",,ORR,2020-01-12,
2012-11-06,WI,Ashland,Ashland | City Of Ashland,county_municipality,11,City of Ashland - Ward 11,,,BRETTING COMMUNITY CENTER,"400 4TH AVE W, ASHLAND WI 54806-1565",,ORR,2020-01-12,
2012-11-06,WI,Ashland,Ashland | City Of Mellen,county_municipality,1,City of Mellen - Ward 1,,,MELLEN SENIOR CITIZENS CENTER,"136E BENNETT ST, MELLEN WI 54546",,ORR,2020-01-12,
2012-11-06,WI,Barron,Barron | Town Of Almena,county_municipality,1,Town of Almena - Ward 1,,,ALMENA TOWN HALL,"211 SOO AVE E, ALMENA WI 54805-7105",,ORR,2020-01-12,
2012-11-06,WI,Barron,Barron | Town Of Almena,county_municipality,2,Town of Almena - Ward 2,,,ALMENA TOWN HALL,"211 SOO AVE E, ALMENA WI 54805-7105",,ORR,2020-01-12,
2012-11-06,WI,Barron,Barron | Town Of Arland,county_municipality,1,Town of Arland - Ward 1,,,ARLAND TOWN HALL,"653 9TH AVE, CLAYTON, WI  54004-9088",,ORR,2020-01-12,
2012-11-06,WI,Barron,Barron | Town Of Barron,county_municipality,1,Town of Barron - Ward 1,,,BARRON TOWN HALL,"1499 15TH AVE, BARRON, WI  54812-8936",,ORR,2020-01-12,
2012-11-06,WI,Barron,Barron | Town Of Barron,county_municipality,2,Town of Barron - Ward 2,,,BARRON TOWN HALL,"1499 15TH AVE, BARRON, WI  54812-8936",,ORR,2020-01-12,
2012-11-06,WI,Barron,Barron | Town Of Bear Lake,county_municipality,1,Town of Bear Lake - Ward 1,,,BEAR LAKE TOWN HALL,"2498 17TH ST, RICE LAKE, WI  54868-9517",,ORR,2020-01-12,
2012-11-06,WI,Barron,Barron | Town Of Cedar Lake,county_municipality,1,Town of Cedar Lake - Ward 1,,,CEDAR LAKE TOWN HALL,"2696 26 3/4 AVE, MIKANA WI 54857",,ORR,2020-01-12,
2012-11-06,WI,Barron,Barron | Town Of Chetek,county_municipality,,Town of Chetek,,,CHETEK TOWN HALL,"213 KNAPP ST, CHETEK WI 54728",,ORR,2020-01-12,
2012-11-06,WI,Barron,Barron | Town Of Clinton,county_municipality,1,Town of Clinton - Ward 1,,,POSKIN COMMUNITY CENTER,"940 14TH AVE, POSKIN, WI  54812-9402",,ORR,2020-01-12,
2012-11-06,WI,Barron,Barron | Town Of Crystal Lake,county_municipality,1,Town of Crystal Lake - Ward 1,,,CRYSTAL LAKE TOWN HALL,"1876 STATE ROAD 63, COMSTOCK WI 54826",,ORR,2020-01-12,
2012-11-06,WI,Barron,Barron | Town Of Cumberland,county_municipality,1,Town of Cumberland - Ward 1,,,CUMBERLAND TOWN HALL,"902 20TH AVE, CUMBERLAND, WI  54829",,ORR,2020-01-12,
2012-11-06,WI,Barron,Barron | Town Of Dallas,county_municipality,1,Town of Dallas - Ward 1,,,DALLAS TOWN HALL,"410 W DALLAS ST, DALLAS WI 54733",,ORR,2020-01-12,
2012-11-06,WI,Barron,Barron | Town Of Dovre,county_municipality,1,Town of Dovre - Ward 1,,,DOVRE TOWN HALL,"304 25 1/2 ST, NEW AUBURN WI 54757",,ORR,2020-01-12,
2012-11-06,WI,Barron,Barron | Town Of Doyle,county_municipality,1,Town of Doyle - Ward 1,,,DOYLE TOWN HALL,"2248 27TH ST, RICE LAKE, WI  54868-9062",,ORR,2020-01-12,
2012-11-06,WI,Barron,Barron | Town Of Doyle,county_municipality,2,Town Of Doyle - Ward 2,,,DOYLE TOWN HALL,"2248 27TH ST, RICE LAKE, WI  54868-9062",,ORR,2020-01-12,
2012-11-06,WI,Barron,Barron | Town Of Lakeland,county_municipality,1,Town of Lakeland - Ward 1,,,LAKELAND TOWN HALL,"791 29 11/16 AVE, BARRONETT, WI  54813-9414",,ORR,2020-01-12,
2012-11-06,WI,Barron,Barron | Town Of Lakeland,county_municipality,2,Town of Lakeland - Ward 2,,,LAKELAND TOWN HALL,"791 29 11/16 AVE, BARRONETT, WI  54813-9414",,ORR,2020-01-12,
2012-11-06,WI,Barron,Barron | Town Of Maple Grove,county_municipality,1,Town of Maple Grove - Ward 1,,,MAPLE GROVE TOWN HALL1,"753 14 1/2 ST, BARRON, WI  54812-9375",,ORR,2020-01-12,
2012-11-06,WI,Barron,Barron | Town Of Maple Grove,county_municipality,2,Town of Maple Grove - Ward 2,,,MAPLE GROVE TOWN HALL1,"753 14 1/2 ST, BARRON, WI  54812-9375",,ORR,2020-01-12,
2012-11-06,WI,Barron,Barron | Town Of Maple Plain,county_municipality,1,Town of Maple Plain - Ward 1,,,MAPLE PLAIN TOWN HALL,"393 26TH AVE, CUMBERLAND, WI  54829-9013",,ORR,2020-01-12,
2012-11-06,WI,Barron,Barron | Town Of Oak Grove,county_municipality,1,Town of Oak Grove - Ward 1,,,OAK GROVE TOWN HALL,"2798 22ND ST, RICE LAKE WI 54868",,ORR,2020-01-12,
2012-11-06,WI,Barron,Barron | Town Of Oak Grove,county_municipality,2,Town of Oak Grove - Ward 2,,,OAK GROVE TOWN HALL,"2798 22ND ST, RICE LAKE WI 54868",,ORR,2020-01-12,
2012-11-06,WI,Barron,Barron | Town Of Prairie Farm,county_municipality,1,Town of Prairie Farm - Ward 1,,,PRAIRIE FARM TOWN HALL,"CTY HWY A, PRAIRIE FARM WI 54762",,ORR,2020-01-12,
2012-11-06,WI,Barron,Barron | Town Of Prairie Farm,county_municipality,2,Town of Prairie Farm - Ward 2,,,PRAIRIE FARM TOWN HALL,"CTY HWY A, PRAIRIE FARM WI 54762",,ORR,2020-01-12,
2012-11-06,WI,Barron,Barron | Town Of Prairie Lake,county_municipality,1,Town of Prairie Lake - Ward 1,,,PRAIRIE LAKE MEETING ROOM,"796 21ST ST, CHETEK, WI  54728-9723",,ORR,2020-01-12,
2012-11-06,WI,Barron,Barron | Town Of Prairie Lake,county_municipality,2,Town of Prairie Lake - Ward 2,,,PRAIRIE LAKE MEETING ROOM,"796 21ST ST, CHETEK, WI  54728-9723",,ORR,2020-01-12,
2012-11-06,WI,Barron,Barron | Town Of Rice Lake,county_municipality,1,Town of Rice Lake - Ward 1,,,TOWN OF RICE LAKE MUNICIPAL BUILDING,"1830 MACAULEY AVE, RICE LAKE WI 54868-2909",,ORR,2020-01-12,
2012-11-06,WI,Barron,Barron | Town Of Rice Lake,county_municipality,2,Town of Rice Lake - Ward 2,,,TOWN OF RICE LAKE MUNICIPAL BUILDING,"1830 MACAULEY AVE, RICE LAKE WI 54868-2909",,ORR,2020-01-12,
2012-11-06,WI,Barron,Barron | Town Of Rice Lake,county_municipality,3,Town of Rice Lake - Ward 3,,,TOWN OF RICE LAKE MUNICIPAL BUILDING,"1830 MACAULEY AVE, RICE LAKE WI 54868-2909",,ORR,2020-01-12,
2012-11-06,WI,Barron,Barron | Town Of Rice Lake,county_municipality,4,Town of Rice Lake - Ward 4,,,TOWN OF RICE LAKE MUNICIPAL BUILDING,"1830 MACAULEY AVE, RICE LAKE WI 54868-2909",,ORR,2020-01-12,
2012-11-06,WI,Barron,Barron | Town Of Sioux Creek,county_municipality,1,Town of Sioux Creek - Ward 1,,,SIOUX CREEK TOWN HALL,"2067 3 1/2 AVE, CHETEK, WI  54728-9362",,ORR,2020-01-12,
2012-11-06,WI,Barron,Barron | Town Of Stanfold,county_municipality,1,Town of Stanfold - Ward 1,,,STANFOLD TOWN HALL,"2097 15TH ST, RICE LAKE WI 54868",,ORR,2020-01-12,
2012-11-06,WI,Barron,Barron | Town Of Stanley,county_municipality,1,Town of Stanley - Ward 1,,,STANLEY TOWN HALL,"2026 15TH AVE, CAMERON, WI  54822-4400",,ORR,2020-01-12,
2012-11-06,WI,Barron,Barron | Town Of Stanley,county_municipality,2,Town of Stanley - Ward 2,,,STANLEY TOWN HALL,"2026 15TH AVE, CAMERON, WI  54822-4400",,ORR,2020-01-12,
2012-11-06,WI,Barron,Barron | Town Of Stanley,county_municipality,3,Town of Stanley - Ward 3,,,STANLEY TOWN HALL,"2026 15TH AVE, CAMERON, WI  54822-4400",,ORR,2020-01-12,
2012-11-06,WI,Barron,Barron | Town Of Stanley,county_municipality,4,Town Of Stanley - Ward 4,,,STANLEY TOWN HALL,"2026 15TH AVE, CAMERON, WI  54822-4400",,ORR,2020-01-12,
2012-11-06,WI,Barron,Barron | Town Of Sumner,county_municipality,1,Town of Sumner - Ward 1,,,SUMNER TOWN HALL,"1550 24 1/2 ST, RICE LAKE, WI  54868-8725",,ORR,2020-01-12,
2012-11-06,WI,Barron,Barron | Town Of Turtle Lake,county_municipality,1,Town of Turtle Lake - Ward 1,,,TURTLE LAKE TOWN HALL,"1076 3RD ST, TURTLE LAKE, WI  54889-8867",,ORR,2020-01-12,
2012-11-06,WI,Barron,Barron | Town Of Vance Creek,county_municipality,1,Town of Vance Creek - Ward 1,,,VANCE CREEK TOWN HALL,"174 2ND AVE, CLAYTON WI 54004",,ORR,2020-01-12,
2012-11-06,WI,Barron,Barron | Village Of Almena,county_municipality,1,Village of Almena - Ward 1,,,ALMENA VILLAGE HALL,"131 SOO AVE E, ALMENA, WI  54805-7059",,ORR,2020-01-12,
2012-11-06,WI,Barron,Barron | Village Of Cameron,county_municipality,1,Village of Cameron - Ward 1,,,CAMERON VILLAGE HALL,"300 N 1ST ST, CAMERON, WI  54822-9708",,ORR,2020-01-12,
2012-11-06,WI,Barron,Barron | Village Of Cameron,county_municipality,2,Village of Cameron - Ward 2,,,CAMERON VILLAGE HALL,"300 N 1ST ST, CAMERON, WI  54822-9708",,ORR,2020-01-12,
2012-11-06,WI,Barron,Barron | Village Of Cameron,county_municipality,3,Village Of Cameron - Ward 3,,,CAMERON VILLAGE HALL,"300 N 1ST ST, CAMERON, WI  54822-9708",,ORR,2020-01-12,
2012-11-06,WI,Barron,Barron | Village Of Dallas,county_municipality,1,Village of Dallas - Ward 1,,,DALLAS VILLAGE HALL,"205 W DALLAS ST, DALLAS, WI  54733-9706",,ORR,2020-01-12,
2012-11-06,WI,Barron,Barron | Village Of Haugen,county_municipality,1,Village of Haugen - Ward 1,,,HAUGEN VILLAGE HALL,"104 3RD ST, HAUGEN, WI  54841-0234",,ORR,2020-01-12,
2012-11-06,WI,Barron,Barron | Village Of New Auburn,county_municipality,2,Village of New Auburn - Ward 2,,,NEW AUBURN VILLAGE HALL,"130 EST ELM STREET, NEW AUBURN WI 54757",,ORR,2020-01-12,
2012-11-06,WI,Barron,Barron | Village Of New Auburn,county_municipality,3,Village of New Auburn - Ward 3,,,NEW AUBURN VILLAGE HALL,"130 EST ELM STREET, NEW AUBURN WI 54757",,ORR,2020-01-12,
2012-11-06,WI,Barron,Barron | Village Of Prairie Farm,county_municipality,1,Village of Prairie Farm - Ward 1,,,PRAIRIE FARM VILLAGE HALL,"115 RIVER AVE N, PRAIRIE FARM WI 54762-9782",,ORR,2020-01-12,
2012-11-06,WI,Barron,Barron | Village Of Turtle Lake,county_municipality,1,Village of Turtle Lake - Ward 1,,,TURTLE LAKE LIBRARY,"114 MARTIN AVE E, TURTLE LAKE, WI  54889-9060",,ORR,2020-01-12,
2012-11-06,WI,Barron,Barron | City Of Barron,county_municipality,1,City of Barron - Ward 1,,,BARRON CITY HALL,"1456 E LA SALLE AVE, BARRON, WI  54812-1638",,ORR,2020-01-12,
