election_date,state,county_name,jurisdiction,jurisdiction_type,precinct_id,precinct_name,polling_place_id,location_type,name,address,notes,source,source_date,source_notes
2020-11-03,WI,Ashland,Ashland | TOWN OF CHIPPEWA,municipality,1,TOWN OF CHIPPEWA - Ward 1,,,CHIPPEWA TOWN HALL,"77504 WEST RD, BUTTERNUT, WI 54514-9154",,ORR,2020-10-21,
2020-11-03,WI,Ashland,Ashland | TOWN OF GINGLES,municipality,1,TOWN OF GINGLES - Ward 1,,,GINGLES TOWN HALL,"49833 STATE HIGHWAY 112, ASHLAND, WI 54806-4411",,ORR,2020-10-21,
2020-11-03,WI,Ashland,Ashland | TOWN OF GORDON,municipality,1,TOWN OF GORDON - Ward 1,,,GORDON TOWN HALL,"24357 GORDON LAKE RD, GLIDDEN, WI 54527-9155",,ORR,2020-10-21,
2020-11-03,WI,Ashland,Ashland | TOWN OF GORDON,municipality,2,TOWN OF GORDON - Ward 2,,,GORDON TOWN HALL,"24357 GORDON LAKE RD, GLIDDEN, WI 54527-9155",,ORR,2020-10-21,
2020-11-03,WI,Ashland,Ashland | TOWN OF JACOBS,municipality,1,TOWN OF JACOBS - Ward 1,,,JACOBS TOWN HALL,"23 N GRANT ST, GLIDDEN, WI 54527",,ORR,2020-10-21,
2020-11-03,WI,Ashland,Ashland | TOWN OF LA POINTE,municipality,1,TOWN OF LA POINTE - Ward 1,,,LA POINTE TOWN HALL,"240 BIG BAY RD, LA POINTE, WI 54850",,ORR,2020-10-21,
2020-11-03,WI,Ashland,Ashland | TOWN OF MARENGO,municipality,1,TOWN OF MARENGO - Ward 1,,,MARENGO TOWN HALL,"63478 COUNTY HIGHWAY C, MARENGO, WI 54855-2409",,ORR,2020-10-21,
2020-11-03,WI,Ashland,Ashland | TOWN OF MARENGO,municipality,2,TOWN OF MARENGO - Ward 2,,,MARENGO TOWN HALL,"63478 COUNTY HIGHWAY C, MARENGO, WI 54855-2409",,ORR,2020-10-21,
2020-11-03,WI,Ashland,Ashland | TOWN OF MORSE,municipality,3,TOWN OF MORSE - Ward 3,,,MORSE TOWN HALL,"402 2ND AVE, MELLEN, WI 54546-8904",,ORR,2020-10-21,
2020-11-03,WI,Ashland,Ashland | TOWN OF MORSE,municipality,1,TOWN OF MORSE - Ward 1,,,MORSE TOWN HALL,"402 2ND AVE, MELLEN, WI 54546-8904",,ORR,2020-10-21,
2020-11-03,WI,Ashland,Ashland | TOWN OF MORSE,municipality,2,TOWN OF MORSE - Ward 2,,,MORSE TOWN HALL,"402 2ND AVE, MELLEN, WI 54546-8904",,ORR,2020-10-21,
2020-11-03,WI,Ashland,Ashland | TOWN OF PEEKSVILLE,municipality,1,TOWN OF PEEKSVILLE - Ward 1,,,PEEKSVILLE TOWN HALL,"78746 PEEKSVILLE RD, BUTTERNUT, WI 54514-9195",,ORR,2020-10-21,
2020-11-03,WI,Ashland,Ashland | TOWN OF PEEKSVILLE,municipality,2,TOWN OF PEEKSVILLE - Ward 2,,,PEEKSVILLE TOWN HALL,"78746 PEEKSVILLE RD, BUTTERNUT, WI 54514-9195",,ORR,2020-10-21,
2020-11-03,WI,Ashland,Ashland | TOWN OF SANBORN,municipality,1,TOWN OF SANBORN - Ward 1,,,SANBORN TOWN HALL,"69393 LAKE SHORE DR E, ASHLAND, WI 54806",,ORR,2020-10-21,
2020-11-03,WI,Ashland,Ashland | TOWN OF SANBORN,municipality,2,TOWN OF SANBORN - Ward 2,,,SANBORN TOWN HALL,"69393 LAKE SHORE DR E, ASHLAND, WI 54806",,ORR,2020-10-21,
2020-11-03,WI,Ashland,Ashland | TOWN OF SHANAGOLDEN,municipality,1,TOWN OF SHANAGOLDEN - Ward 1,,,SHANAGOLDEN TOWN HALL,"74268 MERTIG RD, GLIDDEN, WI 54527-9737",,ORR,2020-10-21,
2020-11-03,WI,Ashland,Ashland | TOWN OF WHITE RIVER,municipality,1,TOWN OF WHITE RIVER - Ward 1,,,WHITE RIVER TOWN HALL,"61939 STATE HIGHWAY 112, ASHLAND, WI 54806",,ORR,2020-10-21,
2020-11-03,WI,Ashland,Ashland | TOWN OF WHITE RIVER,municipality,2,TOWN OF WHITE RIVER - Ward 2,,,WHITE RIVER TOWN HALL,"61939 STATE HIGHWAY 112, ASHLAND, WI 54806",,ORR,2020-10-21,
2020-11-03,WI,Ashland,Ashland | VILLAGE OF BUTTERNUT,municipality,1,VILLAGE OF BUTTERNUT - Ward 1,,,BUTTERNUT VILLAGE HALL,"301 W MICHIGAN ST, BUTTERNUT, WI 54514-9782",,ORR,2020-10-21,
2020-11-03,WI,Ashland,Ashland | VILLAGE OF BUTTERNUT,municipality,2,VILLAGE OF BUTTERNUT - Ward 2,,,BUTTERNUT VILLAGE HALL,"301 W MICHIGAN ST, BUTTERNUT, WI 54514-9782",,ORR,2020-10-21,
2020-11-03,WI,Barron,Barron | CITY OF BARRON,municipality,3,CITY OF BARRON - Ward 3,,,BARRON CITY HALL,"1456 E LASALLE AVE, BARRON, WI 54812-1638",,ORR,2020-10-21,
2020-11-03,WI,Barron,Barron | CITY OF BARRON,municipality,1,CITY OF BARRON - Ward 1,,,BARRON CITY HALL,"1456 E LASALLE AVE, BARRON, WI 54812-1638",,ORR,2020-10-21,
2020-11-03,WI,Barron,Barron | CITY OF BARRON,municipality,4,CITY OF BARRON - Ward 4,,,BARRON CITY HALL,"1456 E LASALLE AVE, BARRON, WI 54812-1638",,ORR,2020-10-21,
2020-11-03,WI,Barron,Barron | CITY OF BARRON,municipality,7,CITY OF BARRON - Ward 7,,,BARRON CITY HALL,"1456 E LASALLE AVE, BARRON, WI 54812-1638",,ORR,2020-10-21,
2020-11-03,WI,Barron,Barron | CITY OF BARRON,municipality,5,CITY OF BARRON - Ward 5,,,BARRON CITY HALL,"1456 E LASALLE AVE, BARRON, WI 54812-1638",,ORR,2020-10-21,
2020-11-03,WI,Barron,Barron | CITY OF BARRON,municipality,2,CITY OF BARRON - Ward 2,,,BARRON CITY HALL,"1456 E LASALLE AVE, BARRON, WI 54812-1638",,ORR,2020-10-21,
2020-11-03,WI,Barron,Barron | CITY OF BARRON,municipality,6,CITY OF BARRON - Ward 6,,,BARRON CITY HALL,"1456 E LASALLE AVE, BARRON, WI 54812-1638",,ORR,2020-10-21,
2020-11-03,WI,Barron,Barron | CITY OF CHETEK,municipality,3,CITY OF CHETEK - Ward 3,,,CHETEK CITY HALL,"220 STOUT ST, CHETEK, WI 54728-8853",,ORR,2020-10-21,
2020-11-03,WI,Barron,Barron | CITY OF CHETEK,municipality,1,CITY OF CHETEK - Ward 1,,,CHETEK CITY HALL,"220 STOUT ST, CHETEK, WI 54728-8853",,ORR,2020-10-21,
2020-11-03,WI,Barron,Barron | CITY OF CHETEK,municipality,4,CITY OF CHETEK - Ward 4,,,CHETEK CITY HALL,"220 STOUT ST, CHETEK, WI 54728-8853",,ORR,2020-10-21,
2020-11-03,WI,Barron,Barron | CITY OF CHETEK,municipality,2,CITY OF CHETEK - Ward 2,,,CHETEK CITY HALL,"220 STOUT ST, CHETEK, WI 54728-8853",,ORR,2020-10-21,
2020-11-03,WI,Barron,Barron | CITY OF CUMBERLAND,municipality,3,CITY OF CUMBERLAND - Ward 3,,,CUMBERLAND MUNICIPAL BUILDING,"950 1ST AVE, CUMBERLAND, WI 54829-9550",,ORR,2020-10-21,
2020-11-03,WI,Barron,Barron | CITY OF CUMBERLAND,municipality,1,CITY OF CUMBERLAND - Ward 1,,,CUMBERLAND MUNICIPAL BUILDING,"950 1ST AVE, CUMBERLAND, WI 54829-9550",,ORR,2020-10-21,
2020-11-03,WI,Barron,Barron | CITY OF CUMBERLAND,municipality,4,CITY OF CUMBERLAND - Ward 4,,,CUMBERLAND MUNICIPAL BUILDING,"950 1ST AVE, CUMBERLAND, WI 54829-9550",,ORR,2020-10-21,
2020-11-03,WI,Barron,Barron | CITY OF CUMBERLAND,municipality,2,CITY OF CUMBERLAND - Ward 2,,,CUMBERLAND MUNICIPAL BUILDING,"950 1ST AVE, CUMBERLAND, WI 54829-9550",,ORR,2020-10-21,
2020-11-03,WI,Barron,Barron | CITY OF RICE LAKE,municipality,13,CITY OF RICE LAKE - Ward 13,,,RICE LAKE CITY HALL,"30 E EAU CLAIRE ST, RICE LAKE, WI 54868-1782",,ORR,2020-10-21,
2020-11-03,WI,Barron,Barron | CITY OF RICE LAKE,municipality,3,CITY OF RICE LAKE - Ward 3,,,RICE LAKE CITY HALL,"30 E EAU CLAIRE ST, RICE LAKE, WI 54868-1782",,ORR,2020-10-21,
2020-11-03,WI,Barron,Barron | CITY OF RICE LAKE,municipality,1,CITY OF RICE LAKE - Ward 1,,,RICE LAKE CITY HALL,"30 E EAU CLAIRE ST, RICE LAKE, WI 54868-1782",,ORR,2020-10-21,
2020-11-03,WI,Barron,Barron | CITY OF RICE LAKE,municipality,10,CITY OF RICE LAKE - Ward 10,,,RICE LAKE CITY HALL,"30 E EAU CLAIRE ST, RICE LAKE, WI 54868-1782",,ORR,2020-10-21,
2020-11-03,WI,Barron,Barron | CITY OF RICE LAKE,municipality,4,CITY OF RICE LAKE - Ward 4,,,RICE LAKE CITY HALL,"30 E EAU CLAIRE ST, RICE LAKE, WI 54868-1782",,ORR,2020-10-21,
2020-11-03,WI,Barron,Barron | CITY OF RICE LAKE,municipality,12,CITY OF RICE LAKE - Ward 12,,,RICE LAKE CITY HALL,"30 E EAU CLAIRE ST, RICE LAKE, WI 54868-1782",,ORR,2020-10-21,
2020-11-03,WI,Barron,Barron | CITY OF RICE LAKE,municipality,7,CITY OF RICE LAKE - Ward 7,,,RICE LAKE CITY HALL,"30 E EAU CLAIRE ST, RICE LAKE, WI 54868-1782",,ORR,2020-10-21,
2020-11-03,WI,Barron,Barron | CITY OF RICE LAKE,municipality,5,CITY OF RICE LAKE - Ward 5,,,RICE LAKE CITY HALL,"30 E EAU CLAIRE ST, RICE LAKE, WI 54868-1782",,ORR,2020-10-21,
2020-11-03,WI,Barron,Barron | CITY OF RICE LAKE,municipality,11,CITY OF RICE LAKE - Ward 11,,,RICE LAKE CITY HALL,"30 E EAU CLAIRE ST, RICE LAKE, WI 54868-1782",,ORR,2020-10-21,
2020-11-03,WI,Barron,Barron | CITY OF RICE LAKE,municipality,2,CITY OF RICE LAKE - Ward 2,,,RICE LAKE CITY HALL,"30 E EAU CLAIRE ST, RICE LAKE, WI 54868-1782",,ORR,2020-10-21,
2020-11-03,WI,Barron,Barron | CITY OF RICE LAKE,municipality,9,CITY OF RICE LAKE - Ward 9,,,RICE LAKE CITY HALL,"30 E EAU CLAIRE ST, RICE LAKE, WI 54868-1782",,ORR,2020-10-21,
2020-11-03,WI,Barron,Barron | CITY OF RICE LAKE,municipality,8,CITY OF RICE LAKE - Ward 8,,,RICE LAKE CITY HALL,"30 E EAU CLAIRE ST, RICE LAKE, WI 54868-1782",,ORR,2020-10-21,
2020-11-03,WI,Barron,Barron | CITY OF RICE LAKE,municipality,6,CITY OF RICE LAKE - Ward 6,,,RICE LAKE CITY HALL,"30 E EAU CLAIRE ST, RICE LAKE, WI 54868-1782",,ORR,2020-10-21,
2020-11-03,WI,Barron,Barron | TOWN OF ALMENA,municipality,1,TOWN OF ALMENA - Ward 1,,,ALMENA TOWN HALL,"211 SOO AVE E, ALMENA, WI 54805-7105",,ORR,2020-10-21,
2020-11-03,WI,Barron,Barron | TOWN OF ALMENA,municipality,2,TOWN OF ALMENA - Ward 2,,,ALMENA TOWN HALL,"211 SOO AVE E, ALMENA, WI 54805-7105",,ORR,2020-10-21,
2020-11-03,WI,Barron,Barron | TOWN OF ARLAND,municipality,1,TOWN OF ARLAND - Ward 1,,,ARLAND TOWN HALL,"653 9TH AVE, CLAYTON, WI 54004-9088",,ORR,2020-10-21,
2020-11-03,WI,Barron,Barron | TOWN OF BARRON,municipality,1,TOWN OF BARRON - Ward 1,,,BARRON TOWN HALL,"1307 16TH ST, BARRON, WI 54812-8724",,ORR,2020-10-21,
2020-11-03,WI,Barron,Barron | TOWN OF BARRON,municipality,2,TOWN OF BARRON - Ward 2,,,BARRON TOWN HALL,"1307 16TH ST, BARRON, WI 54812-8724",,ORR,2020-10-21,
2020-11-03,WI,Barron,Barron | TOWN OF BEAR LAKE,municipality,1,TOWN OF BEAR LAKE - Ward 1,,,BEAR LAKE TOWN HALL,"2498 17TH ST, RICE LAKE, WI 54868-9517",,ORR,2020-10-21,
2020-11-03,WI,Barron,Barron | TOWN OF CEDAR LAKE,municipality,1,TOWN OF CEDAR LAKE - Ward 1,,,CEDAR LAKE TOWN HALL,"2696 26 3/4 AVE, MIKANA, WI 54857",,ORR,2020-10-21,
2020-11-03,WI,Barron,Barron | TOWN OF CHETEK,municipality,1,TOWN OF CHETEK - Ward 1,,,CHETEK TOWN HALL,"213 KNAPP ST, CHETEK, WI 54728",,ORR,2020-10-21,
2020-11-03,WI,Barron,Barron | TOWN OF CHETEK,municipality,2,TOWN OF CHETEK - Ward 2,,,CHETEK TOWN HALL,"213 KNAPP ST, CHETEK, WI 54728",,ORR,2020-10-21,
2020-11-03,WI,Barron,Barron | TOWN OF CLINTON,municipality,1,TOWN OF CLINTON - Ward 1,,,POSKIN COMMUNITY CENTER,"940 14TH AVE, POSKIN, WI 54812-9402",,ORR,2020-10-21,
2020-11-03,WI,Barron,Barron | TOWN OF CRYSTAL LAKE,municipality,1,TOWN OF CRYSTAL LAKE - Ward 1,,,CRYSTAL LAKE TOWN HALL,"1876 STATE ROAD 63, COMSTOCK, WI 54826",,ORR,2020-10-21,
2020-11-03,WI,Barron,Barron | TOWN OF CUMBERLAND,municipality,1,TOWN OF CUMBERLAND - Ward 1,,,CUMBERLAND TOWN HALL,"902 20TH AVE, CUMBERLAND, WI 54829",,ORR,2020-10-21,
2020-11-03,WI,Barron,Barron | TOWN OF DALLAS,municipality,1,TOWN OF DALLAS - Ward 1,,,DALLAS TOWN HALL,"410 W DALLAS ST, DALLAS, WI 54733",,ORR,2020-10-21,
2020-11-03,WI,Barron,Barron | TOWN OF DOVRE,municipality,1,TOWN OF DOVRE - Ward 1,,,DOVRE TOWN HALL,"304 25 1/2 ST, NEW AUBURN, WI 54757",,ORR,2020-10-21,
2020-11-03,WI,Barron,Barron | TOWN OF DOYLE,municipality,1,TOWN OF DOYLE - Ward 1,,,DOYLE TOWN HALL,"2248 27TH ST, RICE LAKE, WI 54868-9062",,ORR,2020-10-21,
