FIPS,Election Date,Site Type,Polling Location Name,Polling Location Address,Precinct Name
40,2012-11-06,early_vote_site,SEQUOYAH COUNTY ELECTION BOARD,110 E. Creek Ave. SALLISAW OK 74955,SEQUOYAH COUNTY PRECINCT 680307
40,2012-11-06,early_vote_site,SEQUOYAH COUNTY ELECTION BOARD,110 E. Creek Ave. SALLISAW OK 74955,SEQUOYAH COUNTY PRECINCT 680308
40,2012-11-06,early_vote_site,SEQUOYAH COUNTY ELECTION BOARD,110 E. Creek Ave. SALLISAW OK 74955,SEQUOYAH COUNTY PRECINCT 680309
40,2012-11-06,early_vote_site,SEQUOYAH COUNTY ELECTION BOARD,110 E. Creek Ave. SALLISAW OK 74955,SEQUOYAH COUNTY PRECINCT 680310
40,2012-11-06,polling_location,STOBTOWN CHURCH,11001 MERIDIAN RD. LONE GROVE OK 73443,CARTER COUNTY PRECINCT 100039
40,2012-11-06,polling_location,COUNTY LINE BAPTIST CHURCH,4575 S 193 E AVE BROKEN ARROW OK 74014,WAGONER COUNTY PRECINCT 730106
40,2012-11-06,polling_location,MARANATHA CHURCH,1906 MYALL ROAD ARDMORE OK 73401,CARTER COUNTY PRECINCT 100061
40,2012-11-06,polling_location,ST JAMES UNITED METH CHURCH,5050 E 111 ST TULSA OK 74137,TULSA COUNTY PRECINCT 720167
40,2012-11-06,polling_location,CATHOLIC CHURCH,517 E HIGHWAY HOLDENVILLE OK 74848,HUGHES COUNTY PRECINCT 320021
40,2012-11-06,polling_location,FIRST BAPTIST CHURCH OF NCP,1931 NICHOLS DR NICOMA PARK OK 73066,OKLAHOMA COUNTY PRECINCT 550025
40,2012-11-06,polling_location,SOPER SENIOR CITIZENS,HWY 70 W - 1BLK N ON MAIN ST. SOPER OK 74759,CHOCTAW COUNTY PRECINCT 120104
40,2012-11-06,polling_location,GREENFIELD BAPTIST CHURCH,GREENFIELD GREENFIELD OK 73043,BLAINE COUNTY PRECINCT 060016
40,2012-11-06,polling_location,JEHOVAH MISSIONARY BAPTIST,6277 JEHOVAH BAPTIST CHURCH ARDMORE OK 73401,CARTER COUNTY PRECINCT 100032
40,2012-11-06,polling_location,N MACARTHUR CHURCH OF CHRIST,9300 N MACARTHUR BLVD OKLAHOMA CITY OK 73132,OKLAHOMA COUNTY PRECINCT 550156
40,2012-11-06,polling_location,COVENANT COMMUNITY CHURCH,2250 N MUSTANG ROAD YUKON OK 73099,CANADIAN COUNTY PRECINCT 090217
40,2012-11-06,polling_location,MASONIC LODGE,7380 N. MERIDIAN RD. LONE GROVE OK 73443,CARTER COUNTY PRECINCT 100025
40,2012-11-06,polling_location,FIRST UNITED METHODIST CHURCH,12TH & GRAND AVE FREDERICK OK 73542,TILLMAN COUNTY PRECINCT 710004
40,2012-11-06,polling_location,BLVD CHRISTIAN CHURCH,55TH & GORE BLVD LAWTON OK 73505,COMANCHE COUNTY PRECINCT 160007
40,2012-11-06,polling_location,COLLEGE HEIGHTS BAPTIST CHURCH,"FELLOWSHIP HALL, 1202 W GRAND CHICKASHA OK 73018",GRADY COUNTY PRECINCT 260008
40,2012-11-06,polling_location,ZARROW INTERNATIONAL SCHOOL,3613 S HUDSON AVE TULSA OK 74135,TULSA COUNTY PRECINCT 720082
40,2012-11-06,polling_location,SPIRO TOWN HALL,510 S. MAIN ST SPIRO OK 74959,LEFLORE COUNTY PRECINCT 400102
40,2012-11-06,polling_location,TRYON SCHOOL CAFETERIA,25 N. OKLAHOMA TRYON OK 74875,LINCOLN COUNTY PRECINCT 410006
40,2012-11-06,polling_location,VETERAN'S CENTER,203 E 1 STREET ATOKA OK 74525,ATOKA COUNTY PRECINCT 030003
40,2012-11-06,polling_location,BRIDGEWAY CHURCH,228 W HEFNER RD OKLAHOMA CITY OK 73114,OKLAHOMA COUNTY PRECINCT 550121
40,2012-11-06,polling_location,OAKLAND CITY HALL,P.O. BOX 541 MADILL OK 73446,MARSHALL COUNTY PRECINCT 480101
40,2012-11-06,polling_location,APACHE HOUSING AUTHORITY,402 NORTH OAK STREET APACHE OK 73006,CADDO COUNTY PRECINCT 080511
40,2012-11-06,polling_location,WOODLAND TERRACE,9524 E 71 ST TULSA OK 74133,TULSA COUNTY PRECINCT 720172
40,2012-11-06,polling_location,COBB COMMUNITY BUILDING,3825 BRYAN ROAD (TAKE HWY 78 DURANT OK 74701,BRYAN COUNTY PRECINCT 070021
40,2012-11-06,polling_location,CHURCH OF GOD OF PROPHECY,811 LEXINGTON RD SAPULPA OK 74066,CREEK COUNTY PRECINCT 190418
40,2012-11-06,polling_location,BAYMONT INN & SUITES,1707 SW 27TH ST EL RENO OK 73036,CANADIAN COUNTY PRECINCT 090107
40,2012-11-06,polling_location,BAYMONT INN & SUITES,1707 SW 27TH ST EL RENO OK 73036,CANADIAN COUNTY PRECINCT 090109
40,2012-11-06,polling_location,RIVERSIDE BAPTIST CHURCH,6363 S PEORIA AVE TULSA OK 74136,TULSA COUNTY PRECINCT 720110
40,2012-11-06,polling_location,PHYSICIANS HOSP. CONFERENCE RM,1002 E. CENTRAL BLVD. ANADARKO OK 73005,CADDO COUNTY PRECINCT 080041
40,2012-11-06,polling_location,RATLIFF CITY HALL,RATLIFF CITY HALL RATLIFF CITY OK 73481,CARTER COUNTY PRECINCT 100051
40,2012-11-06,polling_location,COLLINSVILLE CHRISTIAN CHURCH,1825 W UNION ST COLLINSVILLE OK 74021,TULSA COUNTY PRECINCT 720504
40,2012-11-06,polling_location,LETITIA BAPTIST CHURCH,1 MI S OF HWY 7 ON HWY 65 LAWTON OK 73501,COMANCHE COUNTY PRECINCT 160049
40,2012-11-06,polling_location,LEQUIRE FIREHOUSE,"SOUTH SIDE, HWY. 31 LEQUIRE OK 74943",HASKELL COUNTY PRECINCT 310009
40,2012-11-06,polling_location,LEBANON CHURCH OF CHRIST,21763 HWY 32 LEBANON OK 73440,MARSHALL COUNTY PRECINCT 480105
40,2012-11-06,polling_location,CANADIAN VALLEY BAPTIST CHURCH,11500 SW 15TH STREET YUKON OK 73099,CANADIAN COUNTY PRECINCT 090224
40,2012-11-06,polling_location,MESSER COMMUNITY CENTER,6 MI N ON HWY 93 .2 MI HUGO OK 74743,CHOCTAW COUNTY PRECINCT 120318
40,2012-11-06,polling_location,SPRUCE AVENUE BAPTIST CHURCH,300 NE SPRUCE AVE BARTLESVILLE OK 74006,WASHINGTON COUNTY PRECINCT 740015
40,2012-11-06,polling_location,CYRIL BAPTIST CHURCH,213 WEST MAIN CYRIL OK 73029,CADDO COUNTY PRECINCT 080510
40,2012-11-06,polling_location,ADDINGTON BAPTIST CHURCH,PURDY STREET ADDINGTON OK 73520,JEFFERSON COUNTY PRECINCT 340004
40,2012-11-06,polling_location,SR CITIZENS ROOM,900 POST OAK PLAZA INDIAHOMA OK 73552,COMANCHE COUNTY PRECINCT 160041
40,2012-11-06,polling_location,UNIVERSITY BAPTIST CHURCH,2500 N KICKAPOO SHAWNEE OK 74804,POTTAWATOMIE COUNTY PRECINCT 630007
40,2012-11-06,polling_location,GOODWILL ADULT DAY CARE,923 HILLTOP DR LAWTON OK 73507,COMANCHE COUNTY PRECINCT 160014
40,2012-11-06,polling_location,O'BRIEN RECREATION CENTER,6230 N BIRMINGHAM AVE TULSA OK 74130,TULSA COUNTY PRECINCT 720551
40,2012-11-06,polling_location,GAGE LIBRARY,515 N MAIN ST GAGE OK 73843,ELLIS COUNTY PRECINCT 230007
40,2012-11-06,polling_location,ERVIN/JANET YOUNG RESIDENCE,"81/CRESCENT BLKTOP  1-1/2 E, DOVER OK 73734",KINGFISHER COUNTY PRECINCT 370106
40,2012-11-06,early_vote_site,KAY COUNTY ELECTION BOARD,"County Courthouse, basement NEWKIRK OK 74647",KAY COUNTY PRECINCT 360001
40,2012-11-06,early_vote_site,KAY COUNTY ELECTION BOARD,"County Courthouse, basement NEWKIRK OK 74647",KAY COUNTY PRECINCT 360101
40,2012-11-06,early_vote_site,KAY COUNTY ELECTION BOARD,"County Courthouse, basement NEWKIRK OK 74647",KAY COUNTY PRECINCT 360103
40,2012-11-06,early_vote_site,KAY COUNTY ELECTION BOARD,"County Courthouse, basement NEWKIRK OK 74647",KAY COUNTY PRECINCT 360202
40,2012-11-06,early_vote_site,KAY COUNTY ELECTION BOARD,"County Courthouse, basement NEWKIRK OK 74647",KAY COUNTY PRECINCT 360205
40,2012-11-06,early_vote_site,KAY COUNTY ELECTION BOARD,"County Courthouse, basement NEWKIRK OK 74647",KAY COUNTY PRECINCT 360206
40,2012-11-06,early_vote_site,KAY COUNTY ELECTION BOARD,"County Courthouse, basement NEWKIRK OK 74647",KAY COUNTY PRECINCT 360400
40,2012-11-06,early_vote_site,KAY COUNTY ELECTION BOARD,"County Courthouse, basement NEWKIRK OK 74647",KAY COUNTY PRECINCT 360401
40,2012-11-06,early_vote_site,KAY COUNTY ELECTION BOARD,"County Courthouse, basement NEWKIRK OK 74647",KAY COUNTY PRECINCT 360403
40,2012-11-06,early_vote_site,KAY COUNTY ELECTION BOARD,"County Courthouse, basement NEWKIRK OK 74647",KAY COUNTY PRECINCT 360404
40,2012-11-06,early_vote_site,KAY COUNTY ELECTION BOARD,"County Courthouse, basement NEWKIRK OK 74647",KAY COUNTY PRECINCT 360406
40,2012-11-06,early_vote_site,KAY COUNTY ELECTION BOARD,"County Courthouse, basement NEWKIRK OK 74647",KAY COUNTY PRECINCT 360407
40,2012-11-06,early_vote_site,KAY COUNTY ELECTION BOARD,"County Courthouse, basement NEWKIRK OK 74647",KAY COUNTY PRECINCT 360409
40,2012-11-06,early_vote_site,KAY COUNTY ELECTION BOARD,"County Courthouse, basement NEWKIRK OK 74647",KAY COUNTY PRECINCT 360411
40,2012-11-06,early_vote_site,KAY COUNTY ELECTION BOARD,"County Courthouse, basement NEWKIRK OK 74647",KAY COUNTY PRECINCT 360412
40,2012-11-06,early_vote_site,KAY COUNTY ELECTION BOARD,"County Courthouse, basement NEWKIRK OK 74647",KAY COUNTY PRECINCT 360413
40,2012-11-06,early_vote_site,KAY COUNTY ELECTION BOARD,"County Courthouse, basement NEWKIRK OK 74647",KAY COUNTY PRECINCT 360419
40,2012-11-06,early_vote_site,KAY COUNTY ELECTION BOARD,"County Courthouse, basement NEWKIRK OK 74647",KAY COUNTY PRECINCT 360420
40,2012-11-06,early_vote_site,KAY COUNTY ELECTION BOARD,"County Courthouse, basement NEWKIRK OK 74647",KAY COUNTY PRECINCT 360503
40,2012-11-06,early_vote_site,KAY COUNTY ELECTION BOARD,"County Courthouse, basement NEWKIRK OK 74647",KAY COUNTY PRECINCT 360507
40,2012-11-06,early_vote_site,KAY COUNTY ELECTION BOARD,"County Courthouse, basement NEWKIRK OK 74647",KAY COUNTY PRECINCT 360516
40,2012-11-06,early_vote_site,KAY COUNTY ELECTION BOARD,"County Courthouse, basement NEWKIRK OK 74647",KAY COUNTY PRECINCT 360517
40,2012-11-06,early_vote_site,KAY COUNTY ELECTION BOARD,"County Courthouse, basement NEWKIRK OK 74647",KAY COUNTY PRECINCT 360527
40,2012-11-06,early_vote_site,KAY COUNTY ELECTION BOARD,"County Courthouse, basement NEWKIRK OK 74647",KAY COUNTY PRECINCT 360530
40,2012-11-06,early_vote_site,KAY COUNTY ELECTION BOARD,"County Courthouse, basement NEWKIRK OK 74647",KAY COUNTY PRECINCT 360532
40,2012-11-06,early_vote_site,KAY COUNTY ELECTION BOARD,"County Courthouse, basement NEWKIRK OK 74647",KAY COUNTY PRECINCT 360533
40,2012-11-06,early_vote_site,KAY COUNTY ELECTION BOARD,"County Courthouse, basement NEWKIRK OK 74647",KAY COUNTY PRECINCT 360534
40,2012-11-06,early_vote_site,KAY COUNTY ELECTION BOARD,"County Courthouse, basement NEWKIRK OK 74647",KAY COUNTY PRECINCT 360535
40,2012-11-06,polling_location,BM BAPTIST ASSOCIATION,1906 N WATTS SAYRE OK 73662,BECKHAM COUNTY PRECINCT 050111
40,2012-11-06,polling_location,RICHLAND NAZARENE CHURCH,10825 N 6TH ST YUKON OK 73099,CANADIAN COUNTY PRECINCT 090202
40,2012-11-06,polling_location,TULSA TECH ALLIANCE & CONF CTR,801 E 91 ST TULSA OK 74132,TULSA COUNTY PRECINCT 720145
40,2012-11-06,polling_location,OWASSO COMMUNITY CENTER,301 S CEDAR ST OWASSO OK 74055,TULSA COUNTY PRECINCT 720753
40,2012-11-06,polling_location,FAITH TABERNACLE CHURCH,FAITH TABERNACLE CHURCH STILWELL OK 74960,ADAIR COUNTY PRECINCT 010013
40,2012-11-06,polling_location,ANADARKO COMMUNITY LIBRARY,215 W BROADWAY ANADARKO OK 73005,CADDO COUNTY PRECINCT 080022
40,2012-11-06,polling_location,CITY HALL,100 MAIN ST GERONIMO OK 73543,COMANCHE COUNTY PRECINCT 160048
40,2012-11-06,polling_location,JET COMMUNITY BUILDING,JET COMMUNITY BUILDING JET OK 73749,ALFALFA COUNTY PRECINCT 020330
40,2012-11-06,polling_location,FIRST BAPTIST CHURCH,100 E WASHINGTON MC ALESTER OK 74501,PITTSBURG COUNTY PRECINCT 610003
40,2012-11-06,polling_location,HEARTLAND PLAZA ASSISTED LIV.,"HEARTLAND PLAZA,ACTIV. DIREC. ARDMORE OK 73401",CARTER COUNTY PRECINCT 100002
40,2012-11-06,early_vote_site,CADDO COUNTY ELECTION BOARD,"County Courthouse, 1st floor Anadarko OK 73005",CADDO COUNTY PRECINCT 080012
40,2012-11-06,early_vote_site,CADDO COUNTY ELECTION BOARD,"County Courthouse, 1st floor Anadarko OK 73005",CADDO COUNTY PRECINCT 080022
40,2012-11-06,early_vote_site,CADDO COUNTY ELECTION BOARD,"County Courthouse, 1st floor Anadarko OK 73005",CADDO COUNTY PRECINCT 080031
40,2012-11-06,early_vote_site,CADDO COUNTY ELECTION BOARD,"County Courthouse, 1st floor Anadarko OK 73005",CADDO COUNTY PRECINCT 080041
40,2012-11-06,early_vote_site,CADDO COUNTY ELECTION BOARD,"County Courthouse, 1st floor Anadarko OK 73005",CADDO COUNTY PRECINCT 080051
40,2012-11-06,early_vote_site,CADDO COUNTY ELECTION BOARD,"County Courthouse, 1st floor Anadarko OK 73005",CADDO COUNTY PRECINCT 080102
40,2012-11-06,early_vote_site,CADDO COUNTY ELECTION BOARD,"County Courthouse, 1st floor Anadarko OK 73005",CADDO COUNTY PRECINCT 080509
40,2012-11-06,early_vote_site,CADDO COUNTY ELECTION BOARD,"County Courthouse, 1st floor Anadarko OK 73005",CADDO COUNTY PRECINCT 080510
40,2012-11-06,early_vote_site,CADDO COUNTY ELECTION BOARD,"County Courthouse, 1st floor Anadarko OK 73005",CADDO COUNTY PRECINCT 080511
40,2012-11-06,early_vote_site,CADDO COUNTY ELECTION BOARD,"County Courthouse, 1st floor Anadarko OK 73005",CADDO COUNTY PRECINCT 080712
40,2012-11-06,early_vote_site,CADDO COUNTY ELECTION BOARD,"County Courthouse, 1st floor Anadarko OK 73005",CADDO COUNTY PRECINCT 080715
40,2012-11-06,early_vote_site,CADDO COUNTY ELECTION BOARD,"County Courthouse, 1st floor Anadarko OK 73005",CADDO COUNTY PRECINCT 080810
40,2012-11-06,early_vote_site,CADDO COUNTY ELECTION BOARD,"County Courthouse, 1st floor Anadarko OK 73005",CADDO COUNTY PRECINCT 080811
40,2012-11-06,early_vote_site,CADDO COUNTY ELECTION BOARD,"County Courthouse, 1st floor Anadarko OK 73005",CADDO COUNTY PRECINCT 080812
40,2012-11-06,early_vote_site,CADDO COUNTY ELECTION BOARD,"County Courthouse, 1st floor Anadarko OK 73005",CADDO COUNTY PRECINCT 081009
40,2012-11-06,early_vote_site,CADDO COUNTY ELECTION BOARD,"County Courthouse, 1st floor Anadarko OK 73005",CADDO COUNTY PRECINCT 081010
40,2012-11-06,early_vote_site,CADDO COUNTY ELECTION BOARD,"County Courthouse, 1st floor Anadarko OK 73005",CADDO COUNTY PRECINCT 081011
40,2012-11-06,early_vote_site,CADDO COUNTY ELECTION BOARD,"County Courthouse, 1st floor Anadarko OK 73005",CADDO COUNTY PRECINCT 081013
40,2012-11-06,early_vote_site,CADDO COUNTY ELECTION BOARD,"County Courthouse, 1st floor Anadarko OK 73005",CADDO COUNTY PRECINCT 081111
40,2012-11-06,early_vote_site,CADDO COUNTY ELECTION BOARD,"County Courthouse, 1st floor Anadarko OK 73005",CADDO COUNTY PRECINCT 081213
40,2012-11-06,polling_location,CHICKASAW LIBRARY,601 RAILWAY EXPRESS ARDMORE OK 73401,CARTER COUNTY PRECINCT 100019
40,2012-11-06,polling_location,ALDEN FIRE DEPARTMENT,40030 STATE HIGHWAY #58 CARNEGIE OK 73015,CADDO COUNTY PRECINCT 080715
40,2012-11-06,polling_location,MARY NIBLACK BAPTIST CHURCH,898 MARY NIBLACK RD ARDMORE OK 73401,CARTER COUNTY PRECINCT 100062
40,2012-11-06,polling_location,SOUTH COUNTY RECREATION CENTER,13800 S PEORIA AVE BIXBY OK 74008,TULSA COUNTY PRECINCT 720706
40,2012-11-06,polling_location,VICI FIRST CHRISTIAN CHURCH,124 S. MAIN ST. VICI OK 73859,DEWEY COUNTY PRECINCT 220005
40,2012-11-06,polling_location,HOLY FAMILY CATHOLIC CHURCH,1010 NW 82 ST LAWTON OK 73505,COMANCHE COUNTY PRECINCT 160050
40,2012-11-06,polling_location,WATERLOO ROAD BAPTIST CHURCH,3100 E WATERLOO RD EDMOND OK 73034,OKLAHOMA COUNTY PRECINCT 550043
40,2012-11-06,polling_location,FIRST ASSEMBLY OF GOD CHURCH,905 N OAKWOOD RD ENID OK 73703,GARFIELD COUNTY PRECINCT 240204
40,2012-11-06,polling_location,FIRST MISSIONARY BAPTIST,467 E GARRIOTT RD ENID OK 73701,GARFIELD COUNTY PRECINCT 240101
40,2012-11-06,polling_location,BOWRING SCHOOL,87 CR 3304 RD PAWHUSKA OK 74056,OSAGE COUNTY PRECINCT 570101
40,2012-11-06,polling_location,LEONARD FIRST BAPTIST CHURCH,15711 E 168 ST S LEONARD OK 74043,TULSA COUNTY PRECINCT 720353
40,2012-11-06,polling_location,GANTZ CENTER ROOM #100,100 S UNIVERSITY AVE ENID OK 73701,GARFIELD COUNTY PRECINCT 240104
40,2012-11-06,polling_location,MONKEY ISLAND FIRE DEPT.,"56298 E. 295 RD,IN PORT DUNCAN MONKEY ISLAND OK 74331",DELAWARE COUNTY PRECINCT 210003
40,2012-11-06,polling_location,CHURCH OF CHRIST,829 S ROCKFORD AVE TULSA OK 74120,TULSA COUNTY PRECINCT 720049
40,2012-11-06,polling_location,LAKEHOMA CHURCH OF CHRIST,2124 W STATE HWY 152 MUSTANG OK 73064,CANADIAN COUNTY PRECINCT 090308
40,2012-11-06,polling_location,LAKEHOMA CHURCH OF CHRIST,2124 W STATE HWY 152 MUSTANG OK 73064,CANADIAN COUNTY PRECINCT 090309
40,2012-11-06,polling_location,SO TECH CENTER,2610 SAN NOBLE PKWY ARDMORE OK 73401,CARTER COUNTY PRECINCT 100015
40,2012-11-06,polling_location,HAPPYLAND FREEWILL BAPT CHURCH,22787 HIGHWAY 1E ADA OK 74820,PONTOTOC COUNTY PRECINCT 620064
40,2012-11-06,polling_location,TOWN & COUNTRY CHRISTIAN CHURC,2200 S CORNWELL DR YUKON OK 73099,CANADIAN COUNTY PRECINCT 090214
40,2012-11-06,polling_location,FIRST ASSEMBLY OF GOD CHURCH,1900 S. DIVISION GUTHRIE OK 73044,LOGAN COUNTY PRECINCT 420308
40,2012-11-06,polling_location,SCOTT BAPTIST CHURCH,24550 STATE HIGHWAY 37 HINTON OK 73047,CANADIAN COUNTY PRECINCT 090403
40,2012-11-06,polling_location,PAYNE CTY. EXPO CENTER,4518 EXPO DRIVE STILLWATER OK 74074,PAYNE COUNTY PRECINCT 600404
40,2012-11-06,polling_location,BRIGGS SCHOOL,17210 S 569 RD TAHLEQUAH OK 74464,CHEROKEE COUNTY PRECINCT 110013
40,2012-11-06,polling_location,PENTECOSTAL HOLINESS CHURCH,310 N. ECHO HOLDENVILLE OK 74848,HUGHES COUNTY PRECINCT 320012
40,2012-11-06,polling_location,CHURCH OF CHRIST,2901 S YALE AVE TULSA OK 74114,TULSA COUNTY PRECINCT 720076
40,2012-11-06,polling_location,PLEASANT VALLEY CHURCH,3 MILES S & 1 1/2 E OF WAUKOMIS OK 73773,GARFIELD COUNTY PRECINCT 240107
40,2012-11-06,polling_location,YUKON FIRST CHURCH OF NAZARENE,525 E MAIN STREET IN YUKON YUKON OK 73099,CANADIAN COUNTY PRECINCT 090204
40,2012-11-06,polling_location,HALLETT COMMUNITY CENTER,EAST OF HWY 99 ON 4TH STREET HALLETT OK 74034,PAWNEE COUNTY PRECINCT 590111
40,2012-11-06,polling_location,WHITESIDE COMMUNITY CENTER,4009 S PITTSBURG AVE TULSA OK 74135,TULSA COUNTY PRECINCT 720083
40,2012-11-06,polling_location,GRANT NUTRITION CENTER,EAST OF OLD POST OFFICE NEXT GRANT OK 74738,CHOCTAW COUNTY PRECINCT 120209
40,2012-11-06,polling_location,BALKO SCHOOL,"HWY 3,BETWEEN ELMWOOD & BRYANS BALKO OK 73931",BEAVER COUNTY PRECINCT 040031
40,2012-11-06,polling_location,CIVIC CLUB COMMUNITY CENTER,18120 HOGBACK RD LUTHER OK 73054,OKLAHOMA COUNTY PRECINCT 550076
40,2012-11-06,polling_location,HEADRICK COMMUNITY CENTER,P.O. BOX 153 HEADRICK OK 73549,JACKSON COUNTY PRECINCT 330021
40,2012-11-06,polling_location,CHURCH OF THE NAZARENE,CORNER OF GRAND AVE WISTER OK 74966,LEFLORE COUNTY PRECINCT 400202
40,2012-11-06,polling_location,COLEMAN AVE. CH. OF CHRIST,212 WEST COLEMAN AVENUE COLBERT OK 74733,BRYAN COUNTY PRECINCT 070022
40,2012-11-06,polling_location,KINGFISHER MEMORIAL LIBRARY,505 W. WILL ROGERS DR. KINGFISHER OK 73750,KINGFISHER COUNTY PRECINCT 370101
