Tallahatchie,2032,Leverette,406,LEVERETTE VOTING HOUSE,"1419 MS HWY 35 S, HOLCOMB MS 38940",124
Tallahatchie,2046,Webb Beat #5,501,WEST TALLAHATCHIE HIGH SCHOOL,"2110 MS HWY 49 E, WEBB MS 38966",714
Tallahatchie,2047,Sumner Beat #5,502,R.H. BEARDEN ELEMENTARY PARENT CENTER,"1094 FRIENDSHIP ROAD, SUMNER MS 38957",221
Tallahatchie,2048,Tutwiler,503,TUTWILER COMMUNITY CENTER,"301 HANCOCK STREET, TUTWILER MS 38963",898
Tate,5565,Arkabutla,ARK,ARKABUTLA COMMUNITY CENTER,"8225 ARKABUTLA ROAD, COLDWATER MS 38618",1176
Tate,5566,Coldwater 3,CW3,COLDWATER ELEMENTARY SCHOOL,"340 PEYTON ROAD, COLDWATER MS 38618",2068
Tate,5567,Evansville,EVN,EVANSVILLE BAPTIST CHURCH - FAMILY LIFE CENTER,"471 EVANSVILLE ROAD, COLDWATER MS 38618",277
Tate,5568,Independence,IND,INDEPENDENCE FIRE DEPART,"5480 HIGHWAY 305, COLDWATER MS 38618",1821
Tate,5569,Looxahoma,LOX,LOOXAHOMA COMMUNITY CENTER,"1198 LYLES ROAD, SENATOBIA MS 38668",1125
Tate,5570,Palestine,PAL,GREENLEAF FIRE DEPARTMENT,"8584 PALESTINE ROAD, COLDWATER MS 38618",328
Tate,5572,Poagville 4,PG4,POAGVILLE FIRE DEPARTMENT,"1206 POAGVILLE ROAD, COLDWATER MS 38618",875
Tate,5571,Poagville 5,PG5,POAGVILLE COMMUNITY CENTER,"7791 PEYTON ROAD, COLDWATER MS 38668",302
Tate,5573,Sarah,SAR,SARAH COMMUNITY CENTER,"15670 BROWNSFERRY ROAD, SARAH MS 38665",235
Tate,5575,Sherrod,SHD,CROCKETT COMMUNITY CENTER,"7256 HIGHWAY 4 WEST, SENATOBIA MS 38668",377
Tate,5574,Senatobia 1,SN1,COUNTY AGENT AUDITORIUM,"1 FRENCHES ALLEY, SENATOBIA MS 38668",2393
Tate,5576,Senatobia 2,SN2,SENATOBIA COMMUNITY CENTER,"104 SOUTHERN STREET, SENATOBIA MS 38668",1640
Tate,5577,Senatobia 3,SN3,OLD NATIONAL GUARD ARMORY,"4575 HIGHWAY 51 NORTH, SENATOBIA MS 38668",940
Tate,5578,Senatobia 4,SN4,WOODMAN OF THE WORLD,"137 HALLS MILL LEEVE ROAD, SENATOBIA MS 38668",1148
Tate,5579,Strayhorn 1,STR1,FLAG LAKE BAPTIST CHURCH,"1628 HIGHWAY 4 WEST, SARAH MS 38665",649
Tate,575001855,Strayhorn 2,STR2,OLD FLAG LAKE CHURCH MULTI-PURPOSE BUILDING,"1957 FLAG LAKE ROAD, SARAH MS 38665",507
Tate,5580,Taylor,TAY,ANTIOCH #2 CHURCH,"3330 ARKABUTLA ROAD, COLDWATER MS 38618",232
Tate,5581,Thyatira,THY,THYATIRA CHURCH OF CHRIST,"26059 HIGHWAY 4 EAST, SENATOBIA MS 38668",347
Tate,5582,Tyro,TYR,TYRO COMMUNITY CENTER,"7676 LOOXAHOMA TYRO ROAD, SENATOBIA MS 38668",391
Tate,5583,Wyatte,WYT,WYATTE BAPTIST CHURCH,"30721 HIGHWAY 4 EAST, SENATOBIA MS 38668",259
Tippah,7961,Threeforks,1,MT HEBRON TCDC BUILDING,"7841 CR 301, WALNUT MS 38663",424
Tippah,7962,Brownfield,2,CAMBURN BUILDING,"31440 HWY. 15 N, WALNUT MS 38683",181
Tippah,7963,Walnut,3,"UNION HALL WALNUT, MS","31 MITCHELL AVE, WALNUT MS 38683",766
Tippah,7964,Chalybeate,4,CHALYBEATE ELEMENTARY SCHOOL,"2471 HIGHWAY 354, WALNUT MS 38683",910
Tippah,7965,Tiplersville,5,NORTH TIPPAH SUPERINDENT'S OFFICE,"24111 HIGHWAY 15, TIPLERSVILLE MS 38674",393
