,,,,,,
,,,,,,
Marion,3485,Sandy Hook,405,SANDY HOOK-SOUTH WEST FIRE DEPT. STATION 4,"61 HART RD, SANDY HOOK MS 39478",443
Marion,3486,South Columbia,501,SOUTH COLUMBIA,"250 BROAD STREET, SUITE 12, COLUMBIA MS 39429",245
Marion,3487,Jefferson School,502,JEFFERSON MIDDLE SCHOOL,"611 OWENS ST, COLUMBIA MS 39429",320
Marion,3488,East Columbia,503,EAST COLUMBIA,"1060 HWY 13 SOUTH, COLUMBIA MS 39429",1445
Marion,3489,Hub,504,OLD HUB SCHOOL,"431 OLD HWY 13 SOUTH, COLUMBIA MS 39429",582
Marion,3490,Pine Burr,505,PINE BURR FIRE DEPARTMENT,"1079 PINE BURR RD, COLUMBIA MS 39429",601
Marshall,590,1 North Holly Springs,1NHS,HS MULTIPURPOSE BLDG,"235 N MEMPHIS ST, HOLLY SPRING MS 38635",1567
Marshall,591,1 Red Banks,1RBK,RED BANKS FIRE STATION,"1348 S RED BANKS RD, RED BANKS MS 38661",1170
Marshall,592,1 West Holly Springs,1WHS,HOLLY SPRINGS FIRE STATION,"127 W FALCONER AVE, HOLLY SPRINGS MS 38635",1565
Marshall,593,2 North Cayce,2CAY,VOTE BLDG/AMERICAN MOTEL HWY 72,"40 JONATHAN DR, BYHALIA MS 38611",730
Marshall,594,2 Early Grove,2EGR,EARLY GROVE VOTING BLDG,"20 EARLY GROVE RD, LAMAR MS 38642",317
Marshall,595,2 Hudsonville,2HUD,HUDSONVILLE VOTE BLDG,"4235 HUDSONVILLE RD, HOLLY SPRINGS MS 38635",470
Marshall,596,2 Mt Pleasant,2MPL,MT PLEASANT HEADSTART,"1439 BOSWELL RD, HOLLY SPRINGS MS 38635",1162
Marshall,597,2 North Holly Springs,2NHS,ICS HEADSTART CENTRAL OFFICE,"160 W VALLEY AVE, HOLLY SPRINGS MS 38635",1013
Marshall,598,2 Slayden,2SLA,SLAYDEN VOTING BLDG,"172 N SLAYDEN RD, LAMAR MS 38642",663
Marshall,599,3 Barton,3BAR,BARTON FIRE STATION,"5135 HWY 302, OLIVE BRANCH MS 38654",1055
Marshall,600,3 Byhalia,3BYH,NEW BYHALIA TOWN HALL,"225 HWY 309 S, BYHALIA MS 38611",2060
Marshall,601,3 Cayce,3CAY,CAYCE FIRE STATION,"30 LEE CREEK RD, BYHALIA MS 38611",750
Marshall,602,4 Chulahoma,4CHU,CHULAHOMA COMMUNITY CENTER,"5797 HWY 4 W, HOLLY SPRINGS MS 38635",627
Marshall,603,4 Laws Hill,4LAH,LAWS HILL COMMUNITY CENTER,"3451 LAWS HILL RD, WATERFORD MS 38685",266
Marshall,604,4 Marianna,4-Mar,MARIANNA VOTING BUILDING,"4789 MARIANNA RD, HOLLY SPRINGS MS 38635",718
Marshall,605,4 Victoria,4VIC,VICTORIA COMMUNITY CENTER,"77 VICTORIA RD, BYHALIA MS 38611",567
Marshall,606,4 Warsaw,4WAR,ST PAUL CHURCH ACTIVITY CENTER,"1393 HWY 309 S, BYHALIA MS 38635",747
Marshall,607,4 Watson,4WAT,WATSON COMMUNITY CENTER,"3766 HWY 309 S, BYHALIA MS 38611",548
Marshall,608,4 Wall Hill,4WHL,WALL HILL VOTING BUILDING,"2104 MT. SINAI RD, BYHALIA MS 38611",742
Marshall,609,5 Bethlehem,5BTH,BETHLEHEM FIRE STATION,"2233 BROWNLEE RD, POTTS CAMP MS 38659",398
Marshall,610,5 Cornersville,5COR,CORNERSVILLE METHODIST CHURCH,"21 CORNERSVILLE RD, POTTS CAMP MS 38659",164
Marshall,611,5 Potts Camp,5PTC,POTTS CAMP TOWN HALL,"17 S CENTER ST, POTTS CAMP MS 38659",1129
