state,jurisdiction_type,county_name,precinct_name,name,address
KY,county,,REIDLAND #1,KY DEPT OF HIGHWAYS,5501 KENTUCKY DAM RD PADUCAH KY 42003
KY,county,,SPRING HILL,NEW LOUISA MIDDLE SCHOOL,9 BULLDOG LN LOUISA KY 41230
KY,county,,LUSBY'S MILL,OWEN CO HIGH SCHOOL,2340 HWY 22 E OWENTON KY 40359
KY,county,,CLARKS RIVER #2,REIDLAND BAPTIST CHURCH,5559 BENTON RD PADUCAH KY 42003
KY,county,,CLARKS RIVER #1,REIDLAND BAPTIST CHURCH,5559 BENTON RD PADUCAH KY 42003
KY,county,,PRECINCT 138 46 DISTRICT,FERN CREEK CHRISTIAN CH,9419 SEATONVILLE RD LOUISVILLE KY 40291
KY,county,,REIDLAND #2,REIDLAND FIRE STATION,6217 BENTON RD PADUCAH KY 42003
KY,county,,CHEROKEE,LONE OAK LIONS CLUB BLDG,650 DENVER ST PADUCAH KY 42001
KY,county,,ASHCRAFT,STUART PEPPER MIDDLE SCHOOL,1085 OLD EKRON RD BRANDENBURG KY 40108
KY,county,,HARPER #2,KNIGHTS OF COLUMBUS,6725 U S HWY 45 PADUCAH KY 42001
KY,county,,HARPER # 1,KNIGHTS OF COLUMBUS,6725 U S HWY 45 PADUCAH KY 42001
KY,county,,BELLEVUE B,BELLEVUE GYM,613 BERRY AVE BELLEVUE KY 41073
KY,county,,MATLOCK,PLANO BAPTIST CHURCH,600 PLANO-RICHPOND RD BOWLING GREEN KY 42104
KY,county,,ROLLING HILLS,ROLLING HILLS COUNTRY CLUB,700 LAKEVIEW DR PADUCAH KY 42003
KY,county,,SOUTH LAGRANGE,HOLY TRINITY LUTHERAN CHURCH,2416 S HWY 53 LAGRANGE KY 40031
KY,county,,MARION #1,COURTHOUSE,107 S MAIN ST MARION KY 42064
KY,county,,MARION #2,EMMANUEL BAPTIST CHURCH,108 HILLCREST DR-GREENWOOD HTS MARION KY 42064
KY,county,,ROCK HAVEN,STUART PEPPER MIDDLE SCHOOL,1085 OLD EKRON RD BRANDENBURG KY 40108
KY,county,,MARION #3,MARION BAPTIST CHURCH,131 E DEPOT ST MARION KY 42064
KY,county,,FRANCES #7,MEXICO BAPTIST CHURCH,175 MEXICO RD MARION KY 42064
KY,county,,BELLEVUE D,BELLEVUE CALLAHAN CENTER,616 POPLAR ST BELLEVUE KY 41073
KY,county,,ARMORY,NATIONAL GUARD ARMORY,HWY 555 SPRINGFIELD KY 40069
KY,county,,FORDS FERRY # 5,CRITTENDEN CO GUN CLUB,2264 SR 91 N MARION KY 42064
KY,county,,SHADY GROVE #12,FIRE DEPT BUILDING,35 PROVIDENCE RD MARION KY 42064
KY,county,,PRECINCT 168 29 DISTRICT,FERN CREEK CHRISTIAN CH,9419 SEATONVILLE RD LOUISVILLE KY 40291
KY,county,,FRANCES # 8,GRACE BAPTIST CHURCH,STATE ROUTE 70 MARION KY 42064
KY,county,,TOLU #10,TOLU COMMUNITY CENTER,6238 SR 135 (IN TOLU) TOLU KY 42084
KY,county,,MULDRAUGH,MULDRAUGH CITY HALL\GYM,202 WENDELL ST MULDRAUGH KY 40155
KY,county,,MARION #6,SAINT WILLIAM CATHOLIC CH,S MAIN ST MARION KY 42064
KY,county,,SHERIDAN # 9,DEER CREEK CHURCH,SR 297 SHERIDAN MARION KY 42064
KY,county,,FT THOMAS K,HIGHLAND HILL 1ST BAPTIST CHURCH,638 HIGHLAND AVE FORT THOMAS KY 41075
KY,county,,STEEPLECHASE,EASTWOOD BAPTIST CHURCH,500 EASTWOOD ST BOWLING GREEN KY 42101
KY,county,,ROSEBUD # 11,MATTOON FIRE DEPT BUILDING,US 60 E MARION KY 42064
KY,county,,DUNCAN,TERRAPIN FIRE STATION,HWY 1160 SALVISA KY 40372
KY,county,,MARROWBONE,MARROWBONE FIRE DEPT,10088 GLASGOW RD MARROWBONE KY 42731
KY,county,,PRECINCT 137 46 DISTRICT,FERN CREEK CHRISTIAN CH,9419 SEATONVILLE RD LOUISVILLE KY 40291
KY,county,,VICCO,VICCO CITY HALL,295 MAIN STREET VICCO KY 41773
KY,county,,KETTLE,KETTLE COMMUNITY CENTER,1751 SULPHUR CREEK RD BURKESVILLE KY 42717
KY,county,,GRIDER,LESLIE UNITED METHODIST CHURCH,1820 LESLIE RD BURKESVILLE KY 42717
KY,county,,EKRON,EKRON ELEMENTARY SCHOOL/GYM,2500 HAYSVILLE RD EKRON KY 40117
KY,county,,SPEARS,GARAGE BUILDING,2600 RED BANKS RD PEYTONSBURG KY 42768
KY,county,,OLD SHELBY,GF JOHNSON SCHOOL,2172 LONG FORK RD VIRGIE KY 41572
KY,county,,CARVER,VOTER HOUSE,4383 MODOC RD BOW KY 42714
KY,county,,FT THOMAS S,HIGHLAND HILLS BAPTIST CHURCH,638 HIGHLAND AVE FORT THOMAS KY 41075
KY,county,,RENOX,VOTER HOUSE,COLUMBIA RD BURKESVILLE KY 42717
KY,county,,LOWER BURKESVILLE,RESCUE SQUAD BLDG,LOWER RIVER ST BURKESVILLE KY 42717
KY,county,,LEXINGTON RD,FIRST CHRISTIAN CHURCH,555 E LEXINGTON AVE DANVILLE KY 40422
KY,county,,MIDDLE BURKESVILLE,RESCUE SQUAD BLDG,LOWER RIVER STREET BURKESVILLE KY 42717
KY,county,,UPPER BURKESVILLE,COUNTY ANNEX BUILDING,PUBLIC SQUARE BURKESVILLE KY 42717
KY,county,,BUCK GROVE,EKRON ELEMENTARY SCHOOL/GYM,2500 HAYSVILLE RD EKRON KY 40117
KY,county,,STABLES,EXTENSION OFFICE (COUNTY PARK),1130 CINCINNATI PIKE GEORGETOWN KY 40324
KY,county,,SMITH GROVE,VOTER HOUSE,SMITH GRV RD BURKESVILLE KY 42717
KY,county,,OAKLAND CHRISTIAN CHURCH,SOUTHERN ELEMENTARY SCHOOL,1001 WOODSON RD FALMOUTH KY 41040
KY,county,,PLEASANT RIDGE,PLEASANT RIDGE FIRE STATION,10344 US HWY 231 UTICA KY 42376
KY,county,,BEATTYVILLE #2,BEATTYVILLE-LEE CO FIRE DEPT,1275 GRAND AV BEATTYVILLE KY 41311
KY,county,,E4,CHAPLIN CHRISTIAN CHURCH,5438 LAWRENCEBURG RD CHAPLIN KY 40012
KY,county,,OWENSBORO #14,CIGAR FACTORY MALL MAIN ENTRANCE,1100 WALNUT ST OWENSBORO KY 42301
KY,county,,SAINT JOSEPH,ST JOSEPH FIRE STATION,11011 SAINT JOSEPH LN OWENSBORO KY 42301
KY,county,,LANCASTER ROAD,FIRST CHRISTIAN CHURCH,555 E LEXINGTON AVE DANVILLE KY 40422
KY,county,,BLACKBERRY,BLACKBERRY COMMUNITY CENTER,5010 ST HWY 1056 RANSOM KY 41554
KY,county,,YELVINGTON SOUTH,YELVINGTON FIRE STATION,1124 YELVINGTON KNOTTSVILLE RD MACEO KY 42355
KY,county,,YELVINGTON NORTH,YELVINGTON FIRE STATION,1124 YELVINGTON KNOTTSVILLE RD MACEO KY 42355
KY,county,,GUSTON,EKRON ELEMENTARY SCHOOL/GYM,2500 HAYSVILLE RD EKRON KY 40117
KY,county,,OWENSBORO #13,SPORTSCENTER GATE 1,1215 HICKMAN AVE OWENSBORO KY 42301
KY,county,,OWENSBORO #26,SPORTSCENTER GATE 1,1215 HICKMAN AVE OWENSBORO KY 42301
KY,county,,ALEXANDRIA F,ALEXANDRIA FIREHOUSE,7951 ALEXANDRIA PIKE ALEXANDRIA KY 41001
KY,county,,OWENSBORO #27,SPORTSCENTER GATE 1,1215 HICKMAN AVE OWENSBORO KY 42301
KY,county,,OWENSBORO #40,SPORTSCENTER GATE 1,1215 HICKMAN AVE OWENSBORO KY 42301
KY,county,,DANVILLE HIGH SCHOOL,FIRST CHRISTIAN CHURCH,555 E LEXINGTON AVE DANVILLE KY 40422
KY,county,,OWENSBORO #28,OWENSBORO MIDDLE SCHOOL,1300 BOOTH AVE OWENSBORO KY 42301
KY,county,,OWENSBORO #45,OWENSBORO MIDDLE SCHOOL,1300 BOOTH AVE OWENSBORO KY 42301
KY,county,,GARRETT,FLAHERTY ELEMENTARY SCHOOL,2615 FLAHERTY RD EKRON KY 40117
KY,county,,OWENSBORO #39,CENTURY CHRISTIAN CHURCH,1301 TAMARACK RD OWENSBORO KY 42301
KY,county,,OWENSBORO #25,FIRST PRESBYTERIAN CHURCH,1328 GRIFFITH AVE OWENSBORO KY 42301
KY,county,,ALEXANDRIA B,ALEXANDRIA FIREHOUSE,7951 ALEXANDRIA PK ALEXANDRIA KY 41001
KY,county,,NORTH LAGRANGE,LAGRANGE FIRE DEPARTMENT STA# 1,309 N FIRST AVE LAGRANGE KY 40031
KY,county,,OWENSBORO #6,DAVIESS CO MIDDLE SCHOOL,1415 E 4TH ST OWENSBORO KY 42303
KY,county,,EAST RICHMOND,CLARK MOORES MIDDLE SCHOOL,1143 BEREA RD. RICHMOND KY 40475
KY,county,,INDIAN HILLS CHRISTIAN,FIRST CHRISTIAN CHURCH,555 E LEXINGTON AVE DANVILLE KY 40422
KY,county,,SOUTH RICHMOND,CLARK MOORES,1143 BEREA ROAD RICHMOND KY 40475
KY,county,,CITY SCHOOL,WILLIAMSBURG CITY SCHOOL,1000 MAIN ST WILLIAMSBURG KY 40769
KY,county,,STANLEY,STANLEY FIRE STATION,159 STATE ROUTE 1554 OWENSBORO KY 42301
KY,county,,GRAHAMTON,FLAHERTY ELEMENTARY SCHOOL,2615 FLAHERTY RD EKRON KY 40117
KY,county,,OWENSBORO #3,LEE MANOR,1651 W 4TH ST OWENSBORO KY 42301
KY,county,,OWENSBORO #16,TAMARACK ELEMENTARY SCHOOL,1733 TAMARACK RD OWENSBORO KY 42301
KY,county,,BEATTYVILLE #4,SHRINER'S BLDG,2200 CENTER ST BEATTYVILLE KY 41311
KY,county,,WRENWOOD,EASTWOOD BAPTIST CHURCH,500 EASTWOOD ST BOWLING GREEN KY 42101
KY,county,,OWENSBORO #43,TAMARACK ELEMENTARY SCHOOL,1733 TAMARACK RD OWENSBORO KY 42301
KY,county,,BOHON,WHITE PRECINCT BLDG AT BOHON,HWY 390 HARRODSBURG KY 40330
KY,county,,OWENSBORO #24,OWENSBORO HIGH SCHOOL,1800 FREDERICA ST OWENSBORO KY 42301
KY,county,,PARKSVILLE,PARKSVILLE BAPTIST CHURCH,6610 ALUM SPRINGS RD PARKSVILLE KY 40464
KY,county,,OWENSBORO #21,OWENSBORO HIGH SCHOOL,1800 FREDERICA ST OWENSBORO KY 42301
KY,county,,OCTAGON CASTLE,JAYCEE PAVILLION-LAMPKIN PARK,940 MORGANTOWN RD BOWLING GREEN KY 42101
KY,county,,OWENSBORO #9,SETTLE MEMORIAL CENTER,202 E 4TH ST OWENSBORO KY 42303
KY,county,,FLAHERTY,FLAHERTY ELEMENTARY SCHOOL,2615 FLAHERTY RD EKRON KY 40117
KY,county,,OWENSBORO #33,SUTTON SCHOOL,2060 LEWIS LN OWENSBORO KY 42301
KY,county,,HUDDY,STONE LODGE 890,23659 US HWY 119 N BELFRY KY 41514
KY,county,,OWENSBORO #5,ST JOHNS UNITED METHODIST CHURCH,2160 GRIFFITH AVE OWENSBORO KY 42301
KY,county,,ALEXANDRIA C,CAMPBELL CO MIDDLE SCHOOL,8000 ALEXANDRIA PK ALEXANDRIA KY 41001
KY,county,,OWENSBORO #10,APOLLO HIGH SCHOOL,2280 TAMARACK RD OWENSBORO KY 42301
KY,county,,OWENSBORO #47,APOLLO HIGH SCHOOL,2280 TAMARACK RD OWENSBORO KY 42301
KY,county,,EAST PARKSVILLE,PARKSVILLE BAPTIST CHURCH,6610 ALUM SPRINGS RD PARKSVILLE KY 40464
KY,county,,HEARTLANDS,GARDEN GRACE APARTMENTS,2401 FRIENDSHIP DR OWENSBORO KY 42303
KY,county,,HORSE CREEK,EASTERN KENTUCKY UNIVERSITY,50 UNIVERSITY DR MANCHESTER KY 40962
KY,county,,OWENSBORO #19,SEVEN HILLS SCHOOL,2401 MCCONNELL AVE OWENSBORO KY 42303
KY,county,,WOODLAND,FLAHERTY ELEMENTARY SCHOOL,2615 FLAHERTY RD EKRON KY 40117
KY,county,,OWENSBORO #32,SEVEN HILLS SCHOOL,2401 MCCONNELL AVE OWENSBORO KY 42303
KY,county,,COLLEGE,GEORGETOWN MIDDLE SCHOOL,730 S HAMILTON ST GEORGETOWN KY 40324
KY,county,,COURTHOUSE COMMUNITY ROOM,SOUTHERN ELEMENTARY SCHOOL,1001 WOODSON RD FALMOUTH KY 41040
KY,county,,OWENSBORO #8,IMMACULATE PARISH FAMILY CENTER,2516 CHRISTIE PL OWENSBORO KY 42301
KY,county,,ALEXANDRIA A,CAMPBELL CO MIDDLE SCHOOL,8000 ALEXANDRIA PK ALEXANDRIA KY 41001
KY,county,,OWENSBORO #34,OWENSBORO 5/6 CENTER,2631 S GRIFFITH AVE OWENSBORO KY 42301
KY,county,,OWENSBORO #29,OWENSBORO 5/6 CENTER,2631 S GRIFFITH AVE OWENSBORO KY 42301
KY,county,,MITCHELLSBURG,MITCHELLSBURG FIRE STATION,97 OLD NEW PK MITCHELLBURG KY 40452
KY,county,,AIRPORT GARDENS,PERRY COUNTY CENTRAL HIGH SCHOOL,305 PARK AVE HAZARD KY 41701
KY,county,,OWENSBORO #42,CRAVENS ELEMENTARY SCHOOL,2741 CRAVENS AVE OWENSBORO KY 42301
KY,county,,OWENSBORO #2,CRAVENS ELEMENTARY SCHOOL,2741 CRAVENS AVE OWENSBORO KY 42301
KY,county,,OTTER CREEK,FLAHERTY ELEMENTARY SCHOOL,2615 FLAHERTY RD EKRON KY 40117
KY,county,,OWENSBORO #20,OWENSBORO CHRISTIAN CHURCH,2818 NEW HARTFORD RD OWENSBORO KY 42303
KY,county,,OWENSBORO #48,OWENSBORO CHRISTIAN CHURCH,2818 NEW HARTFORD RD OWENSBORO KY 42303
KY,county,,BEATTYVILLE #3,BLDG NEAR SENIOR CITIZENS CNTR,611 BROADWAY ST BEATTYVILLE KY 41311
KY,county,,THOROBRED WEST,HIGHLAND ELEMENTARY SCHOOL,2909 HWY 54 OWENSBORO KY 42303
KY,county,,LAKE FOREST,HIGHLAND ELEMENTARY SCHOOL,2909 HWY 54 OWENSBORO KY 42303
KY,county,,WEST JUNCTION CITY,JUNCTION CITY BAPTIST CHURCH,US 127 SOUTH DANVILLE KY 40422
KY,county,,NORTH SEVEN HILLS,HIGHLAND ELEMENTARY SCHOOL,2909 STATE ROUTE 54 OWENSBORO KY 42303
KY,county,,OWENSBORO #22,ROOSEVELT HOUSE 1,2920 YALE PLACE OWENSBORO KY 42301
KY,county,,WOLF CREEK-CONCORDIA,PAYNEVILLE ELEMENTARY SCHOOL,520 RHODELIA RD PAYNEVILLE KY 40157
KY,county,,EADSTON,HAYES CROSSING HALDEMAN FIRE DEP,6400 US 60 E MOREHEAD KY 40351
KY,county,,OWENSBORO #23,ROOSEVELT HOUSE I,2920 YALE PLACE OWENSBORO KY 42301
KY,county,,DRAKESBORO,DRAKESBORO FIRE DEPT,210 W MOSE RAGER BLVD DRAKESBORO KY 42337
KY,county,,NEWPORT D,NEWPORT HIGH SCHOOL,900 E 6TH ST NEWPORT KY 41071
KY,county,,CARDWELL,EMULATION LODGE HALL,OLD SHARPSVILLE HWY 53 WILLISBURG KY 40078
KY,county,,HABIT,BETHABARA BAPTIST CHURCH,2946 HWY 142 PHILPOT KY 42366
KY,county,,OWENSBORO #4,AUDUBON ELEMENTARY SCHOOL,300 WORTHINGTON RD OWENSBORO KY 42301
KY,county,,PRECINCT 149 30 DISTRICT,JEFFERSONTOWN HIGH SCH,9600 OLD SIX MILE LN LOUISVILLE KY 40221
KY,county,,OWENSBORO #1,AUDUBON ELEMENTARY SCHOOL,300 WORTHINGTON RD OWENSBORO KY 42301
KY,county,,OWENSBORO #44,GOOD SHEPHERD CHURCH,3031 BITTEL RD OWENSBORO KY 42301
KY,county,,BATTLETOWN,PAYNEVILLE ELEMENTARY SCHOOL,520 RHODELIA RD PAYNEVILLE KY 40157
KY,county,,SOUTHTOWN,GOOD SHEPHERD CHURCH,3031 BITTEL RD OWENSBORO KY 42301
KY,county,,EAST BEREA,MADISON SOUTHERN HIGH SCHOOL,GLADES RD BEREA KY 40403
KY,county,,DAYTON C,SPEERS COURT,901 5TH AVE DAYTON KY 41074
KY,county,,FAIRVIEW,EASTWOOD BAPTIST CHURCH,500 EASTWOOD ST BOWLING GREEN KY 42103
KY,county,,NORTH BEREA #21B,MADISON SOUTHERN HIGH SCHOOL,GLADES RD BEREA KY 40403
KY,county,,ISLANDVIEW,OWENSBORO CHURCH OF CHRIST,3300 US HWY 60 E OWENSBORO KY 42303
KY,county,,EAST JUNCTION CITY,JUNCTION CITY BAPTIST CHURCH,US 127 SOUTH DANVILLE KY 40422
KY,county,,OWENSBORO #35,PARRISH BLOOD CHURCH,3400 FENMORE ST OWENSBORO KY 42301
KY,county,,PLEASANT VALLEY,MEADOWLANDS ELEMENTARY SCHOOL,3500 HAYDEN RD OWENSBORO KY 42303
KY,county,,PAYNEVILLE,PAYNEVILLE ELEMENTARY SCHOOL,520 RHODELIA RD PAYNEVILLE KY 40157
KY,county,,TOLLGATE,KNIGHTS OF COLUMBUS HALL,3540 E 10TH ST OWENSBORO KY 42303
KY,county,,THOROBRED EAST,IMMANUEL BAPTIST CHURCH,3611 RALPH AVE OWENSBORO KY 42303
KY,county,,CLARYVILLE,CAMPBELL CO HIGH SCHOOL,909 CAMEL CROSSING ALEXANDRIA KY 41001
KY,county,,NORTHTOWN,BEN HAWES GOLF COURSE CLUBHOUSE,400 BOOTH FIELD RD OWENSBORO KY 42301
KY,county,,OWENSBORO #50 - NO VOTERS,BEN HAWES GOLF COURSE CLUBHOUSE,400 BOOTH FIELD RD OWENSBORO KY 42301
KY,county,,FOSTER,BOLD'S CARPET,154 E MAIN ST HWY 8 FOSTER KY 41043
KY,county,,OWENSBORO #38,LOURDES PARRISH HALL,4029 FREDERICA ST OWENSBORO KY 42301
KY,county,,OWENSBORO #36,LOURDES PARRISH HALL,4029 FREDERICA ST OWENSBORO KY 42303
KY,county,,SIROCCO-MIDWAY,MEADE COUNTY HIGH SCHOOL,938 OLD STATE RD BRANDENBURG KY 40108
KY,county,,OWENSBORO #41,DAVIESS COUNTY HIGH SCHOOL,4255 NEW HARTFORD RD OWENSBORO KY 42303
KY,county,,FLOYD WILLS GARAGE,PENDLETON MEMEORIAL HIGH SCHOOL,2525 HWY 27 N FALMOUTH KY 41040
KY,county,,OWENSBORO #11,DAVIESS COUNTY HIGH SCHOOL,4255 NEW HARTFORD RD OWENSBORO KY 42303
KY,county,,GRANTS LICK,GRANTS LICK ELEMENTARY,944 W CLAY RIDGE RD ALEXANDRIA KY 41001
KY,county,,OWENSBORO #46,DAVIESS COUNTY HIGH SCHOOL,4255 NEW HARTFORD RD OWENSBORO KY 42303
KY,county,,WINDRIDGE,MACEDONIA BAPTIST CHURCH,4839 MILLERS MILL RD OWENSBORO KY 42303
KY,county,,AUGUSTA E,AUGUSTA SCHOOL MUSIC BUILDING,207 BRACKEN ST AUGUSTA KY 41002
KY,county,,SOUTH SEVEN HILLS,COLLEGE VIEW MIDDLE SCHOOL,5061 NEW HARTFORD RD OWENSBORO KY 42303
KY,county,,FIELDS,COLLEGE VIEW MIDDLE SCHOOL,5061 NEW HARTFORD RD OWENSBORO KY 42303
KY,county,,BRANDENBURG WEST,MEADE COUNTY HIGH SCHOOL,938 OLD STATE RD BRANDENBURG KY 40108
KY,county,,OWENSBORO #30,NEWTON PARRISH SCHOOL,510 W BYERS AVE OWENSBORO KY 42303
KY,county,,OWENSBORO #31,NEWTON PARRISH SCHOOL,510 W BYERS AVE OWENSBORO KY 42303
KY,county,,CALIFORNIA,CARTHAGE CHURCH OF THE NAZARENE,9535 WASHINGTON TRACE RD CALIFORNIA KY 41007
KY,county,,OWENSBORO #37,ADAMS VILLAGE MEET RM SIDE ENT,519 DIETERLE DR OWENSBORO KY 42303
KY,county,,WESTSIDE,SORGHO ELEMENTARY SCHOOL,5712 STATE ROUTE 56 OWENSBORO KY 42301
KY,county,,AUGUSTA W,AUGUSTA FIRE HALL,219 MAIN ST AUGUSTA KY 41002
KY,county,,SNYDER,ST. MARTIN'S CHURCH,5856 HWY 81 OWENSBORO KY 42301
KY,county,,ROME,ST MARTINS CHURCH,5856 STATE ROUTE 81 OWENSBORO KY 42301
KY,county,,BRANDENBURG EAST,MEADE COUNTY HIGH SCHOOL,938 OLD STATE RD BRANDENBURG KY 40108
KY,county,,OWENSBORO #12,FOUST SCHOOL,601 FOUST AVE OWENSBORO KY 42301
KY,county,,SALVISA,RURITAN BLDG,MAIN ST SALVISA KY 40372
KY,county,,LOCKHART,EASTVIEW ELEMENTARY SCHOOL,6104 STATE ROUTE 405 OWENSBORO KY 42303
KY,county,,WEST BARDWELL,MISSISSIPPI BAPTIST CHURCH,3159 STATE ROUTE 123 BARDWELL KY 42023
KY,county,,SHARPSVILLE,EMULATION LODGE HALL,OLD SHARPSVILLE HWY 53 WILLISBURG KY 40078
KY,county,,GRAHAM,EASTVIEW ELEMENTARY SCHOOL,6104 STATE ROUTE 405 OWENSBORO KY 42303
KY,county,,PHILPOT EAST,DAVIESS CO FAIRGROUNDS,6191 STATE ROUTE 54 PHILPOT KY 42366
KY,county,,PRECINCT 146 48 DISTRICT,ZACHARY TAYLOR ELEM SCH GYM,9620 WESTPORT RD LOUISVILLE KY 40241
KY,county,,PHILPOT WEST,DAVIESS CO FAIRGROUNDS,6191 STATE ROUTE 54 PHILPOT KY 42366
KY,county,,MASONVILLE,MASONVILLE BAPTIST CHURCH,6601 US HWY 231 UTICA KY 42376
KY,county,,WELLINGTON,BIG WOODS FIRE HOUSE,HWY 1693 WELLINGTON KY 40387
KY,county,,SORGHO,SORGHO FIRE STATION,6724 STATE ROUTE 56 OWENSBORO KY 42301
KY,county,,ENSOR,ENSOR LODGE(ROY WELLS RD & 144),6995 STATE ROUTE 144 PHILPOT KY 42366
KY,county,,NORTH BARDWELL,BARDWELL BAPTIST CHURCH,323 US HWY 51 N BARDWELL KY 42023
KY,county,,BRIARWOOD,EASTWOOD BAPTIST CHURCH,500 EASTWOOD ST BOWLING GREEN KY 42103
KY,county,,SOUTHERN OAKS,SOUTHERN OAKS ELEMENTARY SCHOOL,7525 HIGHWAY 431 UTICA KY 42376
KY,county,,OWENSBORO #7,WENDELL FOSTER ADMIN.BLDG,815 TRIPLETT ST OWENSBORO KY 42303
KY,county,,PRECINCT 172 33 DISTRICT,ZACHARY TAYLOR ELEM SCH GYM,9620 WESTPORT RD LOUISVILLE KY 40241
KY,county,,WEST LOUISVILLE,(NEW) WEST LOUISVILLE SCHOOL,8400 HWY 56 OWENSBORO KY 42301
KY,county,,MACEO,MACEO BAPTIST CHURCH,9321 KELLY CEMETERY RD MACEO KY 42355
KY,county,,POMEROYTON,BOTTS SCHOOL,HWY 460 DENNISTON KY 40316
KY,county,,KNOTTSVILLE SOUTH,MARY CARRICO CATHOLIC SCHOOL GYM,9546 HWY 144 PHILPOT KY 42366
KY,county,,KNOTTSVILLE NORTH,MARY CARRICO CATHOLIC SCHOOL GYM,9546 HWY 144 PHILPOT KY 42366
KY,county,,ARLINGTON,ARLINGTON CITY HALL,37 ST RT 80 ARLINGTON KY 42021
KY,county,,WHITESVILLE NORTH,WHITESVILLE ELEMENTARY SCHOOL,9656 HWY 54 WHITESVILLE KY 42378
KY,county,,WHITESVILLE SOUTH,WHITESVILLE ELEMENTARY SCHOOL,9656 HWY 54 WHITESVILLE KY 42378
KY,county,,CHATHAM,CHATHAM CHRISTIAN CHURCH,3809 BROOKSVILLE CHATHAM RD AUGUSTA KY 41002
KY,county,,SOUTH EDMONSON ELEMETARY,SOUTH EDMONSON ELEMETARY,1058 CHALYBEATE SCHOOL ROAD SMITH GROVE KY 42171
KY,county,,ROCKY HILL VOL FIRE DEPT,ROCK HILL VOL FIRE DEPT,1780 ROCKY HILL RD ROCKY HILL KY 42163
KY,county,,MARIBA,BOTTS SCHOOL,HWY 460 DENNISTON KY 40316
KY,county,,EDMONSON COUNTY MIDDLE SC,EDMONSON COUNTY MIDDLE SCHOOL,210 WILDCAT WAY BROWNSVILLE KY 42210
KY,county,,SHORT CREEK BAPTIST CH.,PENDLETON MEMORIAL HIGH SCHOOL,2525 HWY 27 N FALMOUTH KY 41040
KY,county,,LINCOLN FIRE DEPT,LINCOLN VOL FIRE DEPT,2680 NOLIN DAM RD MAMMOTH CAVE KY 42259
KY,county,,MILBURN,MILBURN FIRE DEPARTMENT,4325 ST RT 1371 BARDWELL KY 42023
KY,county,,KYROCK ELEMENTARY SCHOOL,KYROCK ELEMENTARY SCHOOL,5720 HWY 259 N SWEEDEN KY 42285
KY,county,,BEAR CREEK FIRE DEPT,BEAR CREEK VOL FIRE DEPT,6265 MORGANTOWN RD HUFF KY 42250
KY,county,,BERLIN,FOREST HILLS BAPTIST CHURCH,661 HALEY RIDGE RD BROOKSVILLE KY 41004
KY,county,,COMMUNITY CHURCH,FELLOWSHIP HALL,8825 BROWNSVILLE RD BROWNSVILLE KY 42210
KY,county,,ISONVILLE NO. 7,ISONVILL ELEM SCHOOL,GEN DEL ISONVILLE KY 41149
KY,county,,MEANS,MEANS FIRE HOUSE,HWY 460 W MEANS KY 40346
KY,county,,SANDY HOOK NO. 1,COURTHOUSE,MAIN ST SANDY HOOK KY 41171
KY,county,,SANDY HOOK NO. 2,SANDY HOOK ELEM,MAIN ST SANDY HOOK KY 41171
KY,county,,KIRBYTON,ST CHARLES CHURCH PARISH HALL,6937 ST RT 408 BARWELL KY 42023
KY,county,,BRUIN NO. 6,BRUIN CHURCH COMM BLDG,RT 1  ON RT 409 BRUIN KY 41171
KY,county,,CRACKNERNECK NO. 5,LAKESIDE SCHOOL,RT 1 ON RT 7 SANDY HOOK KY 41171
KY,county,,GERMANTOWN,GERMANTOWN COMM CENTER/FIRE HALL,70 BRIDGEVILLE RD GERMANTOWN KY 41044
KY,county,,MOCASSIN NO. 4,504 VOLUNTEER FIRE DEPT.,RT 3  RT 504 OLIVE HILL KY 41164
KY,county,,BELFRY,BELFRY COURTHOUSE,25320 U S HWY 119 N BELFRY KY 41514
KY,county,,WALNUT GROVE NO. 3,SOIL CONSERVATION BLDING,RT 7 SANDY HOOK KY 41171
KY,county,,FRENCHBURG 2,MENIFEE CO ELEMENTARY SCHOOL,HWY 713 INDIAN CREEK RD FRENCHBURG KY 40322
KY,county,,ESTILL SPRINGS,ESTILL CO BROAD OF ED CENTRAL OF,253 MAIN ST  GYM IRVINE KY 40336
KY,county,,SCHOOLHOUSE,ESTILL CO BROAD OF ED-CENTRAL OF,253 MAIN ST - GYM IRVINE KY 40336
KY,county,,CUNNINGHAM,CUNNINGHAM FIRE DEPARTMENT,7506 US HWY 62 CUNNINGHAM KY 42035
KY,county,,MONTICELLO #1,RESCUE SQUAD BLDG,BOONE ST MONTICELLO KY 42633
KY,county,,WHITE OAK,ESTILL CO HIGH SCHOOL (FOYER),2675 WINCHESTER RD IRVINE KY 40336
KY,county,,COW CREEK,NATIONAL GUARD ARMORY BLDG,335 COW CREEK RD RAVENNA KY 40472
KY,county,,SHOULDERBLADE,HIGHLAND TURNER ELEMENTARY,10355 HWY 30 W JACKSON KY 41339
KY,county,,RAVENNA,NATIONAL GUARD ARMORY BLDG,335 COW CREEK RD RAVENNA KY 40472
KY,county,,WEST LAWN,HEALTH DEPARTMENT-EMT BLDG,365 RIVER DR IRVINE KY 40336
KY,county,,CHERRY BLOSSOM,ROYAL SPRING MIDDLE SCHOOL,332 CHAMPION WAY GEORGETOWN KY 40324
KY,county,,FORKS,HARGETT FIRE DEPT,6932 WINCHESTER RD IRVINE KY 40336
